Variant,Cycle,Period,SEI Thickness [m],Growth Rate [m/cycle],Crack Length [m],Discharge Capacity [A.h],CC Capacity [A.h],CC Time [h],CV Capacity [A.h],CV Time [h],Total Charge Capacity [A.h]
Electron Migration SEI,27,Cycling,9.321898357166139e-09,1.255934310664835e-10,0.0,4.116423624980251,3.771264541693794,5.279770358373796,0.3468912373762212,1.1754952724236318,4.118155779070015
Electron Migration SEI,28,Cycling,9.445819317503133e-09,1.2392096033699365e-10,0.0,4.116312440593755,3.771121033109594,5.279569446353605,0.34692363314903085,1.1756635199946004,4.1180446662586245
Electron Migration SEI,29,Cycling,9.568132821967705e-09,1.2231350446457174e-10,0.0,4.116202736837819,3.7709792177013357,5.27937090478224,0.34695572056230084,1.175829417160486,4.1179349382636365
Electron Migration SEI,30,Cycling,9.688899783398557e-09,1.2076696143085277e-10,0.0,4.116094363855862,3.7708390470138133,5.27917466582025,0.34698758057814105,1.1759937063141024,4.117826627591954
Electron Migration SEI,31,Cycling,9.808177356241093e-09,1.192775728425356e-10,0.0,4.115987355861915,3.7707004644514543,5.278980650232136,0.3470191589713778,1.1761556802911866,4.117719623422833
Electron Migration SEI,32,Cycling,9.926019270084861e-09,1.178419138437682e-10,0.0,4.115881607523624,3.770563404362284,5.278788766106025,0.3470505555554819,1.176316427641808,4.117613959917766
Electron Migration SEI,33,Cycling,1.0042476090483214e-08,1.1645682039835253e-10,0.0,4.115777154710736,3.7704278049122295,5.278598926876235,0.3470816792556102,1.1764752657926465,4.11750948416784
Electron Migration SEI,34,Cycling,1.0157595484477889e-08,1.1511939399467509e-10,0.0,4.115673848188233,3.7702936299425183,5.278411081918726,0.3471126104773927,1.1766324907670054,4.1174062404199105
Electron Migration SEI,35,Cycling,1.027142245308897e-08,1.1382696861108119e-10,0.0,4.115571730739844,3.77016082093959,5.278225149316512,0.34714338594902383,1.1767886573744732,4.117304206888614
Electron Migration SEI,36,Cycling,1.0383999519964481e-08,1.1257706687551095e-10,0.0,4.115470793505938,3.770029326059279,5.278041056483161,0.3471739678360599,1.1769431176518879,4.117203293895339
Electron Migration SEI,37,Cycling,1.0495366929386816e-08,1.1136740942233474e-10,0.0,4.115370934389927,3.7698991232294343,5.277858772522123,0.3472042685906116,1.1770957669298525,4.117103391820046
Electron Migration SEI,38,Cycling,1.0605562812389111e-08,1.1019588300229561e-10,0.0,4.115272054643215,3.7697701725592436,5.277678241581583,0.34723444812816107,1.177247411055717,4.117004620687405
Electron Migration SEI,39,Cycling,1.0714623337578317e-08,1.0906052518920536e-10,0.0,4.1151742737162795,3.769642402956996,5.277499364139274,0.34726443463843015,1.1773975945614836,4.116906837595426
Electron Migration SEI,40,Cycling,1.0822582848109297e-08,1.0795951053098067e-10,0.0,4.115077450532986,3.769515806425878,5.27732212899835,0.3472941825058693,1.1775459909589756,4.116809988931747
Electron Migration SEI,41,Cycling,1.0929473995122272e-08,1.0689114701297448e-10,0.0,4.1149815330428465,3.7693903448507298,5.277146482791199,0.3473238347298273,1.1776938627318057,4.116714179580557
Electron Migration SEI,42,Cycling,1.1035327842766312e-08,1.0585384764404071e-10,0.0,4.114886628607059,3.769265975705231,5.2769723659878025,0.3473532782887787,1.1778400788707906,4.11661925399401
Electron Migration SEI,43,Cycling,1.1140173976810832e-08,1.0484613404451949e-10,0.0,4.114792579565552,3.7691426620286546,5.276799726840181,0.3473825946875402,1.1779852711132932,4.116525256716194
Electron Migration SEI,44,Cycling,1.1244040610457771e-08,1.0386663364693888e-10,0.0,4.114699436179098,3.769020401161412,5.276628561627035,0.34741178593286604,1.1781294967856013,4.1164321870942775
Electron Migration SEI,45,Cycling,1.1346954660469337e-08,1.0291405001156653e-10,0.0,4.114607196293898,3.768899139725452,5.276458795616648,0.3474408097298429,1.1782725612742126,4.116339949455295
Electron Migration SEI,46,Cycling,1.1448941828631651e-08,1.0198716816231361e-10,0.0,4.114515764631218,3.7687788569980016,5.276290399799024,0.34746967195885237,1.1784143723563147,4.116248528956854
Electron Migration SEI,47,Cycling,1.1550026689355166e-08,1.0108486072351499e-10,0.0,4.1144251304713695,3.7686595267996355,5.276123337518399,0.3474983829749476,1.1785551780954506,4.116157909774583
Electron Migration SEI,48,Cycling,1.1650232737779147e-08,1.0020604842398063e-10,0.0,4.1143352752752635,3.7685411259492634,5.275957576329972,0.34752698269782156,1.1786949649535643,4.1160681086470845
Electron Migration SEI,49,Cycling,1.1749582481078722e-08,9.934974329957523e-11,0.0,4.114246218790239,3.768423627147169,5.275793078006927,0.34755543163294744,1.1788338406569494,4.115979058780116
Electron Migration SEI,50,Cycling,1.1848097469327384e-08,9.85149882486626e-11,0.0,4.114157894369956,3.768306997020562,5.275629795831151,0.3475837278030527,1.1789712692900878,4.115890724823615
Electron Migration SEI,51,Post-Rest (96hr),1.2713318544689946e-08,8.652210753625619e-10,0.0,4.113407830947966,3.7672781009027796,5.274189341263854,0.3478370393723407,1.180188813674846,4.115115140275121
Electron Migration SEI,52,Cycling,1.2804405563390965e-08,9.108701870101863e-11,0.0,4.113300426930423,3.7671692942019623,5.274037011882829,0.3478641013826018,1.180317223907874,4.115033395584565
Electron Migration SEI,53,Cycling,1.2894847734365182e-08,9.044217097421724e-11,0.0,4.11321924546699,3.767061160665858,5.273885624931744,0.3478910740524106,1.1804446050283133,4.1149522347182685
Electron Migration SEI,54,Cycling,1.2984658538210135e-08,8.981080384495259e-11,0.0,4.113138630335993,3.766953688936736,5.273735164509361,0.34791788353528696,1.1805708867597033,4.114871572472023
Electron Migration SEI,55,Cycling,1.3073850997536885e-08,8.919245932675023e-11,0.0,4.1130585063115515,3.7668468707462446,5.273585619045235,0.34794458518227955,1.1806966769305234,4.114791455928524
Electron Migration SEI,56,Cycling,1.3162437689894435e-08,8.858669235754988e-11,0.0,4.112978914814963,3.7667406801658347,5.273436952232288,0.34797115706639303,1.180821394504008,4.114711837232228
Electron Migration SEI,57,Cycling,1.3250430768903782e-08,8.79930790093473e-11,0.0,4.112899810555061,3.7666351244110508,5.273289174176824,0.3479975907753641,1.1809449023149057,4.114632715186415
Electron Migration SEI,58,Cycling,1.3337841992006354e-08,8.741122310257195e-11,0.0,4.112821193529232,3.766530172246277,5.273142241145393,0.3480239017801674,1.1810676237841449,4.114554074026445
Electron Migration SEI,59,Cycling,1.3424682733938477e-08,8.684074193212276e-11,0.0,4.112743045950793,3.766425818413487,5.272996145780127,0.348050136057815,1.1811897307292156,4.1144759544713025
Electron Migration SEI,60,Cycling,1.3510963993670165e-08,8.628125973168832e-11,0.0,4.112665412411766,3.766322047877959,5.2728508670282395,0.34807614576894785,1.1813098354786291,4.114398193646907
Electron Migration SEI,61,Cycling,1.3596696433504818e-08,8.57324398346532e-11,0.0,4.112588126334584,3.766218859607473,5.272706403450485,0.3481020978808358,1.1814298828526741,4.114320957488308
Electron Migration SEI,62,Cycling,1.3681890376497565e-08,8.519394299274645e-11,0.0,4.1125113582797255,3.766116230437968,5.272562722613095,0.3481279342444603,1.1815488945284436,4.114244164682429
Electron Migration SEI,63,Cycling,1.376655582246895e-08,8.466544597138441e-11,0.0,4.112435021969664,3.7660141502048647,5.272419810287829,0.34815360209544366,1.1816666475315571,4.114167752300308
Electron Migration SEI,64,Cycling,1.385070246766519e-08,8.414664519624013e-11,0.0,4.112359060223496,3.765912613238087,5.272277658530896,0.348179135327098,1.1817834450926838,4.114091748565185
Electron Migration SEI,65,Cycling,1.3934339713965077e-08,8.363724629988741e-11,0.0,4.112283497441328,3.765811624261474,5.272136273964151,0.34820455132463657,1.1818993850733932,4.11401617558611
Electron Migration SEI,66,Cycling,1.4017476682287246e-08,8.313696832216931e-11,0.0,4.112208356817536,3.765711147087088,5.27199560592085,0.348229802262642,1.1820140349366568,4.11394094934973
Electron Migration SEI,67,Cycling,1.4100122230575479e-08,8.264554828823259e-11,0.0,4.112133558701176,3.765611183564917,5.2718556569862045,0.34825498477164807,1.1821281496969789,4.113866168336565
Electron Migration SEI,68,Cycling,1.4182284951563702e-08,8.216272098822334e-11,0.0,4.1120591933569415,3.7655117402399734,5.271716436337215,0.34827999326613535,1.1822410120056475,4.113791733506108
Electron Migration SEI,69,Cycling,1.426397319006169e-08,8.168823849798846e-11,0.0,4.111985169950168,3.7654127753134894,5.271577885437196,0.34830485485565577,1.1823527197349506,4.113717630169145
Electron Migration SEI,70,Cycling,1.4345195056470338e-08,8.122186640864742e-11,0.0,4.11191147223294,3.765314301049581,5.27144002146963,0.34832962247005916,1.1824636896361085,4.11364392351964
Electron Migration SEI,71,Cycling,1.4425958432299713e-08,8.076337582937541e-11,0.0,4.111838160756003,3.7652163065936533,5.271302829231001,0.34835424895678146,1.1825735512595728,4.113570555550435
Electron Migration SEI,72,Cycling,1.4506270972482717e-08,8.031254018300321e-11,0.0,4.111765183611805,3.765118786497278,5.271166301095761,0.3483787054081695,1.1826822401557173,4.113497491905448
Electron Migration SEI,73,Cycling,1.4586140127390879e-08,7.986915490816239e-11,0.0,4.1116925041798345,3.7650217274294504,5.271030418402162,0.34840302465124173,1.1827898348999781,4.113424752080692
Electron Migration SEI,74,Cycling,1.4665573144645019e-08,7.943301725413985e-11,0.0,4.111620141417406,3.7649251212720385,5.270895169780417,0.3484272562397348,1.1828967598826736,4.113352377511774
Electron Migration SEI,75,Cycling,1.4744577075631112e-08,7.900393098609294e-11,0.0,4.111548137583394,3.7648289687587386,5.270760556261763,0.3484513313737878,1.183002500718814,4.113280300132526
Electron Migration SEI,76,Cycling,1.4823158780148315e-08,7.85817045172028e-11,0.0,4.111476427482262,3.7647332606115995,5.270626564854169,0.3484752358081753,1.183106993870581,4.113208496419775
Electron Migration SEI,77,Cycling,1.490132493937109e-08,7.816615922277428e-11,0.0,4.111404982414779,3.7646379818064784,5.270493174531481,0.34849902943774813,1.1832106551487556,4.113137011244227
Electron Migration SEI,78,Cycling,1.497908206269428e-08,7.77571233231906e-11,0.0,4.111333850762091,3.764543134151542,5.270360387810655,0.3485227106520816,1.1833134711699813,4.113065844803623
Electron Migration SEI,79,Cycling,1.5056436481584655e-08,7.735441889037504e-11,0.0,4.111263033423245,3.764448702271708,5.27022818318143,0.3485461547486479,1.1834143151074272,4.112994857020356
Electron Migration SEI,80,Cycling,1.5133394377229197e-08,7.69578956445428e-11,0.0,4.111192386859547,3.7643546823049574,5.27009655522599,0.34856952821651754,1.183514935465837,4.112924210521475
Electron Migration SEI,81,Cycling,1.5209961771643663e-08,7.656739441446526e-11,0.0,4.111122080372974,3.7642610735897613,5.269965503026053,0.34859279644805463,1.1836147405423283,4.112853870037815
Electron Migration SEI,82,Cycling,1.5286144525283216e-08,7.618275363955301e-11,0.0,4.111052072223483,3.764167863060678,5.269835008285089,0.3486158340823997,1.1837125056121316,4.112783697143078
Electron Migration SEI,83,Cycling,1.5361948365821462e-08,7.580384053824625e-11,0.0,4.110982226213012,3.764075055784309,5.269705078098696,0.34863879903740935,1.1838098700730413,4.112713854821719
Electron Migration SEI,84,Cycling,1.5437378874842196e-08,7.543050902073439e-11,0.0,4.110912706280415,3.763982633402253,5.269575686763005,0.3486615838760847,1.1839059696910255,4.112644217278337
Electron Migration SEI,85,Cycling,1.551244149510855e-08,7.506262026635426e-11,0.0,4.110843387637907,3.7638905929331568,5.269446830105892,0.348684212065129,1.1840007604327099,4.112574804998285
Electron Migration SEI,86,Cycling,1.5587141540998207e-08,7.4700045889657e-11,0.0,4.11077428929555,3.7637989356573227,5.269318509920623,0.34870668822534245,1.1840944042615718,4.112505623882665
Electron Migration SEI,87,Cycling,1.566148420270047e-08,7.434266170226184e-11,0.0,4.110705417257549,3.7637076446576536,5.269190702519879,0.34872905921353325,1.1841873826990508,4.112436703871187
Electron Migration SEI,88,Cycling,1.573547454216988e-08,7.399033946940906e-11,0.0,4.110636801673116,3.7636167275439294,5.269063418563519,0.34875124638141974,1.184278801893214,4.112367973925349
Electron Migration SEI,89,Cycling,1.5809117505743154e-08,7.36429635732752e-11,0.0,4.1105683720746855,3.7635261657071064,5.268936631988026,0.3487733052614872,1.1843693406089812,4.112299470968594
Electron Migration SEI,90,Cycling,1.588241792580608e-08,7.330042006292482e-11,0.0,4.110500164269309,3.7634359625668456,5.26881034759208,0.3487952588636003,1.1844590245320887,4.112231221430446
Electron Migration SEI,91,Cycling,1.5955380524331597e-08,7.296259852551884e-11,0.0,4.110432205628673,3.763346114852027,5.268684560793934,0.34881702047396157,1.1845473385365999,4.112163135325988
Electron Migration SEI,92,Cycling,1.6028009915490884e-08,7.262939115928655e-11,0.0,4.110364411955284,3.763256604654776,5.268559246516617,0.34883871860075466,1.1846350936098098,4.112095323255531
Electron Migration SEI,93,Cycling,1.610031059765106e-08,7.230068216017636e-11,0.0,4.110296881394193,3.7631674424564925,5.268434419438606,0.3488600662586139,1.184720383139684,4.112027508715107
Electron Migration SEI,94,Cycling,1.6172286981288737e-08,7.197638363767729e-11,0.0,4.110229346431093,3.7630786239432497,5.268310073521498,0.3488813877162449,1.1848052867390848,4.1119600116594945
Electron Migration SEI,95,Cycling,1.6243943376925262e-08,7.16563956365249e-11,0.0,4.110162126734183,3.7629901236420458,5.26818617309803,0.3489025581390819,1.1848892457255715,4.111892681781128
Electron Migration SEI,96,Cycling,1.6315283994481503e-08,7.134061755624062e-11,0.0,4.11009507013313,3.7629019548697857,5.2680627368163755,0.3489235169793665,1.1849711973808752,4.111825471849152
Electron Migration SEI,97,Cycling,1.6386312959060015e-08,7.102896457851193e-11,0.0,4.110028128083193,3.762814112089572,5.267939756924392,0.34894434749696224,1.185052479492441,4.111758459586534
Electron Migration SEI,98,Cycling,1.645703430972459e-08,7.072135066457423e-11,0.0,4.1099613833976925,3.7627265894840183,5.267817225276588,0.34896510795298497,1.1851331166877657,4.111691697437003
Electron Migration SEI,99,Cycling,1.6527451982553763e-08,7.041767282917402e-11,0.0,4.1098948825447605,3.7626393708190053,5.2676951191420756,0.3489855811968132,1.1852114996162584,4.111624952015818
Electron Migration SEI,100,Cycling,1.6597569848069225e-08,7.01178655154618e-11,0.0,4.109828396310937,3.7625524726100235,5.2675734616547345,0.3490060058254172,1.1852896222054312,4.111558478435441
Electron Migration SEI,101,Post-Rest (96hr),1.7225901144884165e-08,6.283312968149399e-10,0.0,4.109280741249295,3.7617710548650187,5.266479476810823,0.3491864949925434,1.1859552919886749,4.110957549857562
Electron Migration SEI,102,Cycling,1.7293176911444444e-08,6.72757665602792e-11,0.0,4.109163448788296,3.7616871036794093,5.266361945151161,0.3492055864567738,1.1860230742135869,4.110892690136183
Electron Migration SEI,103,Cycling,1.7360190940520237e-08,6.70140290757933e-11,0.0,4.109098813270668,3.7616034200648247,5.266244788090702,0.3492245007424972,1.1860895509728309,4.110827920807322
Electron Migration SEI,104,Cycling,1.7426946254191792e-08,6.675531367155476e-11,0.0,4.10903427100113,3.761520004567619,5.266128006395007,0.3492434002538194,1.186156048495718,4.110763404821439
Electron Migration SEI,105,Cycling,1.749344581594908e-08,6.649956175728879e-11,0.0,4.108969973360278,3.7614368571696275,5.266011600038723,0.3492621459527956,1.186221303975259,4.1106990031224235
Electron Migration SEI,106,Cycling,1.755969252243325e-08,6.624670648416918e-11,0.0,4.108905790916092,3.761353967182111,5.265895554056527,0.34928075932696023,1.1862855267916501,4.110634726509071
Electron Migration SEI,107,Cycling,1.7625689227880343e-08,6.599670544709286e-11,0.0,4.108841729232728,3.7612713522810814,5.265779893193255,0.34929928756922335,1.1863492442076762,4.110570639850305
Electron Migration SEI,108,Cycling,1.7691438727661927e-08,6.574949978158456e-11,0.0,4.1087778563407875,3.7611890009901514,5.265664601385254,0.3493176187127416,1.1864115349898867,4.1105066197028926
Electron Migration SEI,109,Cycling,1.775694376806541e-08,6.550504040348128e-11,0.0,4.1087140477351936,3.761106889937573,5.26554964591152,0.34933594605246077,1.1864734625391407,4.110442835990034
Electron Migration SEI,110,Cycling,1.782220704372746e-08,6.52632756620506e-11,0.0,4.108650472151007,3.7610250274264807,5.265435038397612,0.3493541571291918,1.1865345641135718,4.110379184555672
Electron Migration SEI,111,Cycling,1.7887231206399103e-08,6.502416267164384e-11,0.0,4.108587027304826,3.760943420845803,5.265320789183719,0.3493723262733983,1.186595484608933,4.110315747119201
Electron Migration SEI,112,Cycling,1.795201884312634e-08,6.478763672723548e-11,0.0,4.10852379390499,3.7608620492219007,5.265206868910958,0.3493902356109455,1.186654264939456,4.110252284832846
Electron Migration SEI,113,Cycling,1.8016572508876084e-08,6.455366574974559e-11,0.0,4.108460533070931,3.7607809266463263,5.265093297305647,0.3494081552395909,1.1867131828790178,4.110189081885917
Electron Migration SEI,114,Cycling,1.8080894710931135e-08,6.432220205505074e-11,0.0,4.108397530764353,3.760700056494408,5.264980079093789,0.34942596940399007,1.1867712777144988,4.110126025898398
Electron Migration SEI,115,Cycling,1.8144987912326966e-08,6.40932013958306e-11,0.0,4.108334672033482,3.76061940448369,5.264867166276261,0.34944366863909027,1.1868288176236774,4.11006307312278
