SEI Model,Multiplier,Param Value,Initial SOC,Days,Voltage Before (V),Voltage After (V),Delta V (V),SEI Thickness (m),Loss of Lithium Inventory (%)
interstitial-diffusion limited,0.1,1e-21,0.9,48,3.903959437033747,3.90395908259441,3.5443933699141894e-07,5.001033924115106e-09,1.4194017666113723e-05
interstitial-diffusion limited,0.1,1e-21,0.9,49,3.903959437033747,3.9039590792889376,3.5774480933170594e-07,5.0010554618849284e-09,1.4489764467384703e-05
interstitial-diffusion limited,0.1,1e-21,0.9,50,3.903959437033747,3.9039590710125402,3.660212066769475e-07,5.00107699946786e-09,1.4785418926521743e-05
interstitial-diffusion limited,0.1,1e-21,0.9,51,3.903959437033747,3.903959064680235,3.7235351202369316e-07,5.001098537012384e-09,1.5081021956575569e-05
interstitial-diffusion limited,0.1,1e-21,0.9,52,3.903959437033747,3.9039590511362228,3.8589752415774115e-07,5.001120074350137e-09,1.537674444307413e-05
interstitial-diffusion limited,0.1,1e-21,0.9,53,3.903959437033747,3.9039590452723596,3.91761387330547e-07,5.001141611700273e-09,1.567247795719595e-05
interstitial-diffusion limited,0.1,1e-21,0.9,54,3.903959437033747,3.903959043605179,3.934285679463301e-07,5.001163148992003e-09,1.596809738657612e-05
interstitial-diffusion limited,0.1,1e-21,0.9,55,3.903959437033747,3.903959031289469,4.0574427773165667e-07,5.001184686039802e-09,1.6263731282606386e-05
interstitial-diffusion limited,0.1,1e-21,0.9,56,3.903959437033747,3.903959024309163,4.1272458384256083e-07,5.001206223095881e-09,1.65594042016437e-05
interstitial-diffusion limited,0.1,1e-21,0.9,57,3.903959437033747,3.9039590206317767,4.164019702379562e-07,5.001227760098853e-09,1.6855109805646862e-05
interstitial-diffusion limited,0.1,1e-21,0.9,58,3.903959437033747,3.9039590098240913,4.2720965565123947e-07,5.001249296844944e-09,1.7150747041227987e-05
interstitial-diffusion limited,0.1,1e-21,0.9,59,3.903959437033747,3.9039590057837374,4.312500094805216e-07,5.001270833632227e-09,1.7446409927401874e-05
interstitial-diffusion limited,0.1,1e-21,0.9,60,3.903959437033747,3.9039590017985173,4.3523522963440087e-07,5.001292370323189e-09,1.7742119865715722e-05
interstitial-diffusion limited,0.1,1e-21,0.9,61,3.903959437033747,3.9039589910841297,4.4594961723376514e-07,5.001313906780618e-09,1.8037729702768956e-05
interstitial-diffusion limited,0.1,1e-21,0.9,62,3.903959437033747,3.9039589782959494,4.587377975262541e-07,5.001335443174499e-09,1.8333428528194418e-05
interstitial-diffusion limited,0.1,1e-21,0.9,63,3.903959437033747,3.9039589713116793,4.657220675774454e-07,5.001356979549239e-09,1.8629025589689263e-05
interstitial-diffusion limited,0.1,1e-21,0.9,64,3.903959437033747,3.9039589659916096,4.710421372955409e-07,5.001378515814565e-09,1.8924665255326545e-05
interstitial-diffusion limited,0.1,1e-21,0.9,65,3.903959437033747,3.9039589539550095,4.830787374565659e-07,5.0014000519191605e-09,1.9220363753902348e-05
interstitial-diffusion limited,0.1,1e-21,0.9,66,3.903959437033747,3.9039589490424005,4.879913464428398e-07,5.001421588021436e-09,1.9516015498766137e-05
interstitial-diffusion limited,0.1,1e-21,0.9,67,3.903959437033747,3.903958937890034,4.991437130286158e-07,5.001443123915049e-09,1.981162813535775e-05
interstitial-diffusion limited,0.1,1e-21,0.9,68,3.903959437033747,3.9039589366865153,5.003472316467139e-07,5.001464659812655e-09,2.0107311229367042e-05
interstitial-diffusion limited,0.1,1e-21,0.9,69,3.903959437033747,3.9039589315870753,5.05446671628107e-07,5.001486195662049e-09,2.0403012342740112e-05
interstitial-diffusion limited,0.1,1e-21,0.9,70,3.903959437033747,3.9039589215677575,5.154659894479607e-07,5.001507731252074e-09,2.0698580669886724e-05
interstitial-diffusion limited,0.1,1e-21,0.9,71,3.903959437033747,3.9039589129108903,5.241228566710276e-07,5.001529266822175e-09,2.0994255592654554e-05
interstitial-diffusion limited,0.1,1e-21,0.9,72,3.903959437033747,3.903958906124964,5.309087827143344e-07,5.0015508023400805e-09,2.1289897034648675e-05
interstitial-diffusion limited,0.1,1e-21,0.9,73,3.903959437033747,3.903958906403414,5.306303330065987e-07,5.001572337781397e-09,2.1585555344927343e-05
interstitial-diffusion limited,0.1,1e-21,0.9,74,3.903959437033747,3.903958892926578,5.441071690981403e-07,5.001593872972728e-09,2.1881202457052495e-05
interstitial-diffusion limited,0.1,1e-21,0.9,75,3.903959437033747,3.9039588869067217,5.501270252672441e-07,5.001615408203616e-09,2.2176934166395768e-05
interstitial-diffusion limited,0.1,1e-21,0.9,76,3.903959437033747,3.9039588846540116,5.523797352857684e-07,5.0016369434195515e-09,2.247250066034212e-05
interstitial-diffusion limited,0.1,1e-21,0.9,77,3.903959437033747,3.9039588745442653,5.624894816591564e-07,5.0016584783168435e-09,2.2768111350046638e-05
interstitial-diffusion limited,0.1,1e-21,0.9,78,3.903959437033747,3.903958863728186,5.73305560802595e-07,5.001680013210066e-09,2.306379559513516e-05
interstitial-diffusion limited,0.1,1e-21,0.9,79,3.903959437033747,3.9039588580666176,5.789671293499055e-07,5.0017015479935434e-09,2.3359420040947043e-05
interstitial-diffusion limited,0.1,1e-21,0.9,80,3.903959437033747,3.9039588483113117,5.88722435246325e-07,5.001723082718023e-09,2.3655044088854993e-05
interstitial-diffusion limited,1.0,1e-20,0.9,2,3.903959437033747,3.90395937321592,6.381782702291616e-08,5.0004308292255485e-09,5.914795508488169e-06
interstitial-diffusion limited,1.0,1e-20,0.9,3,3.903959437033747,3.9039593414339224,9.55998245011358e-08,5.000646229519072e-09,8.87199659871385e-06
interstitial-diffusion limited,1.0,1e-20,0.9,4,3.903959437033747,3.9039593093708453,1.2766290158339189e-07,5.000861620266946e-09,1.1829069563873418e-05
interstitial-diffusion limited,1.0,1e-20,0.9,5,3.903959437033747,3.9039592776557077,1.5937803921062255e-07,5.001077001450412e-09,1.4786006090616866e-05
interstitial-diffusion limited,1.0,1e-20,0.9,6,3.903959437033747,3.903959246084397,1.9094935010954828e-07,5.001292373096624e-09,1.7742811550647275e-05
interstitial-diffusion limited,1.0,1e-20,0.9,7,3.903959437033747,3.903959213864871,2.2316887582363165e-07,5.00150773522716e-09,2.0699486114494903e-05
interstitial-diffusion limited,1.0,1e-20,0.9,8,3.903959437033747,3.903959182312973,2.54720773806838e-07,5.001723087810732e-09,2.3656036546526593e-05
interstitial-diffusion limited,1.0,1e-20,0.9,9,3.903959437033747,3.9039591497537645,2.8727998246935726e-07,5.001938430889223e-09,2.661245110857635e-05
interstitial-diffusion limited,1.0,1e-20,0.9,10,3.903959437033747,3.903959118043742,3.1899000507706887e-07,5.0021537643127865e-09,2.9568729345896827e-05
interstitial-diffusion limited,1.0,1e-20,0.9,11,3.903959437033747,3.9039590852149386,3.5181880830847945e-07,5.002369088205779e-09,3.252489428007266e-05
interstitial-diffusion limited,1.0,1e-20,0.9,12,3.903959437033747,3.903959055740223,3.812935238656223e-07,5.0025844027642565e-09,3.54809252769428e-05
interstitial-diffusion limited,1.0,1e-20,0.9,13,3.903959437033747,3.9039590224048277,4.146289191986341e-07,5.002799707566116e-09,3.843680610771116e-05
interstitial-diffusion limited,1.0,1e-20,0.9,14,3.903959437033747,3.9039589906175873,4.464161595940652e-07,5.003015002872548e-09,4.1392561072939316e-05
interstitial-diffusion limited,1.0,1e-20,0.9,15,3.903959437033747,3.9039589587187447,4.783150022724669e-07,5.0032302885939536e-09,4.4348189504717084e-05
interstitial-diffusion limited,1.0,1e-20,0.9,16,3.903959437033747,3.903958928349405,5.086843417601017e-07,5.003445565068711e-09,4.730369096250797e-05
interstitial-diffusion limited,1.0,1e-20,0.9,17,3.903959437033747,3.9039588964449563,5.405887906206885e-07,5.003660832124071e-09,5.025906030198257e-05
interstitial-diffusion limited,1.0,1e-20,0.9,18,3.903959437033747,3.9039588625180457,5.745157012349011e-07,5.003876089053398e-09,5.321428591287258e-05
interstitial-diffusion limited,1.0,1e-20,0.9,19,3.903959437033747,3.9039588291455374,6.078882095472693e-07,5.00409133668109e-09,5.616944851283279e-05
interstitial-diffusion limited,1.0,1e-20,0.9,20,3.903959437033747,3.9039588029375967,6.340961502537823e-07,5.004306575373968e-09,5.9124354862660766e-05
interstitial-diffusion limited,1.0,1e-20,0.9,21,3.903959437033747,3.9039587660388837,6.709948632277474e-07,5.0045218034269735e-09,6.207919102507731e-05
interstitial-diffusion limited,1.0,1e-20,0.9,22,3.903959437033747,3.9039587363597192,7.006740276871426e-07,5.004737022491429e-09,6.503391801970793e-05
interstitial-diffusion limited,1.0,1e-20,0.9,23,3.903959437033747,3.903958703114977,7.3391876975748e-07,5.004952232182538e-09,6.798850785116883e-05
interstitial-diffusion limited,1.0,1e-20,0.9,24,3.903959437033747,3.903958667705823,7.693279240328366e-07,5.005167432325077e-09,7.094294514331523e-05
interstitial-diffusion limited,1.0,1e-20,0.9,25,3.903959437033747,3.90395864035398,7.966797670455605e-07,5.005382622587554e-09,7.389727952045178e-05
interstitial-diffusion limited,1.0,1e-20,0.9,26,3.903959437033747,3.9039586088543135,8.281794334763504e-07,5.005597803522521e-09,7.68514917695029e-05
interstitial-diffusion limited,1.0,1e-20,0.9,27,3.903959437033747,3.903958574868019,8.621657281437933e-07,5.005812975121683e-09,7.980553584729932e-05
interstitial-diffusion limited,1.0,1e-20,0.9,28,3.903959437033747,3.9039585404319315,8.966018154588085e-07,5.006028137417438e-09,8.275948411551326e-05
interstitial-diffusion limited,1.0,1e-20,0.9,29,3.903959437033747,3.9039585133162307,9.237175162546407e-07,5.006243289447576e-09,8.571326699780002e-05
interstitial-diffusion limited,1.0,1e-20,0.9,30,3.903959437033747,3.903958481514464,9.55519282808126e-07,5.006458432300695e-09,8.866691845810237e-05
interstitial-diffusion limited,1.0,1e-20,0.9,31,3.903959437033747,3.9039584507082288,9.863255181485897e-07,5.006673566131816e-09,9.162047928157335e-05
interstitial-diffusion limited,1.0,1e-20,0.9,32,3.903959437033747,3.9039584164584467,1.0205753002701101e-06,5.006888690191479e-09,9.457387433542408e-05
interstitial-diffusion limited,1.0,1e-20,0.9,33,3.903959437033747,3.9039583856229934,1.0514107535719575e-06,5.007103804510806e-09,9.752713624777698e-05
interstitial-diffusion limited,1.0,1e-20,0.9,34,3.903959437033747,3.903958353183752,1.0838499950871494e-06,5.007318909343512e-09,0.00010048029135134584
interstitial-diffusion limited,1.0,1e-20,0.9,35,3.903959437033747,3.9039583203216797,1.116712067261716e-06,5.0075340051104554e-09,0.00010343331004492029
interstitial-diffusion limited,1.0,1e-20,0.9,36,3.903959437033747,3.903958291717941,1.145315805750613e-06,5.007749091167336e-09,0.00010638622259762087
interstitial-diffusion limited,1.0,1e-20,0.9,37,3.903959437033747,3.903958258582871,1.178450875993775e-06,5.007964166769198e-09,0.00010933894577647152
interstitial-diffusion limited,1.0,1e-20,0.9,38,3.903959437033747,3.903958227086304,1.2099474431259694e-06,5.008179233841895e-09,0.00011229159609627004
interstitial-diffusion limited,1.0,1e-20,0.9,39,3.903959437033747,3.9039581921300424,1.2449037045669797e-06,5.0083942907252225e-09,0.00011524408505181327
interstitial-diffusion limited,1.0,1e-20,0.9,40,3.903959437033747,3.9039581634336153,1.2736001315793999e-06,5.008609341101321e-09,0.00011819645064292672
interstitial-diffusion limited,1.0,1e-20,0.9,41,3.903959437033747,3.903958129736095,1.3072976519090673e-06,5.008824377127108e-09,0.00012114864895806932
interstitial-diffusion limited,1.0,1e-20,0.9,42,3.903959437033747,3.9039580987546367,1.338279110196794e-06,5.009039405952172e-09,0.00012410076143964943
interstitial-diffusion limited,1.0,1e-20,0.9,43,3.903959437033747,3.903958065027053,1.3720066940337006e-06,5.009254426933526e-09,0.00012705278075486603
interstitial-diffusion limited,1.0,1e-20,0.9,44,3.903959437033747,3.9039580372200087,1.3998137382564835e-06,5.009469435201704e-09,0.00013000457094847206
interstitial-diffusion limited,1.0,1e-20,0.9,45,3.903959437033747,3.9039580042801463,1.432753600649761e-06,5.009684436003902e-09,0.00013295629781850948
interstitial-diffusion limited,1.0,1e-20,0.9,46,3.903959437033747,3.903957971354374,1.4656793729805884e-06,5.00989942659586e-09,0.0001359078486729004
interstitial-diffusion limited,1.0,1e-20,0.9,47,3.903959437033747,3.9039579371706106,1.4998631363560833e-06,5.010114409193221e-09,0.00013885932224866337
interstitial-diffusion limited,1.0,1e-20,0.9,48,3.903959437033747,3.903957906055971,1.5309777761096655e-06,5.01032937931134e-09,0.00014181067089680255
interstitial-diffusion limited,1.0,1e-20,0.9,49,3.903959437033747,3.903957878092145,1.558941602031183e-06,5.0105443422599805e-09,0.00014476181779343733
interstitial-diffusion limited,1.0,1e-20,0.9,50,3.903959437033747,3.903957843860821,1.5931729260287852e-06,5.010759294875321e-09,0.00014771286936365868
interstitial-diffusion limited,1.0,1e-20,0.9,51,3.903959437033747,3.9039578121072074,1.6249265395451573e-06,5.010974237867687e-09,0.0001506638290322826
interstitial-diffusion limited,1.0,1e-20,0.9,52,3.903959437033747,3.903957783750225,1.6532835220850473e-06,5.011189172046189e-09,0.00015361462220653266
interstitial-diffusion limited,1.0,1e-20,0.9,53,3.903959437033747,3.9039577460091452,1.6910246016799135e-06,5.011404095893292e-09,0.00015656523220286545
interstitial-diffusion limited,1.0,1e-20,0.9,54,3.903959437033747,3.9039577198706485,1.7171630983803254e-06,5.011619012590465e-09,0.0001595158341416436
interstitial-diffusion limited,1.0,1e-20,0.9,55,3.903959437033747,3.903957683378578,1.7536551690788826e-06,5.011833917028415e-09,0.00016246618686466263
interstitial-diffusion limited,1.0,1e-20,0.9,56,3.903959437033747,3.90395766049269,1.7765410569303697e-06,5.0120488167616954e-09,0.000165416513340233
interstitial-diffusion limited,1.0,1e-20,0.9,57,3.903959437033747,3.9039576189542635,1.8180794834066205e-06,5.012263701107006e-09,0.00016836668223163542
interstitial-diffusion limited,1.0,1e-20,0.9,58,3.903959437033747,3.9039575912957734,1.8457379735714596e-06,5.012478576521606e-09,0.00017131662002611847
interstitial-diffusion limited,1.0,1e-20,0.9,59,3.903959437033747,3.9039575626161707,1.8744175762641646e-06,5.0126934451387975e-09,0.00017426652884466876
interstitial-diffusion limited,1.0,1e-20,0.9,60,3.903959437033747,3.9039575240500763,1.9129836705822356e-06,5.012908301054144e-09,0.00017721633138023662
interstitial-diffusion limited,1.0,1e-20,0.9,61,3.903959437033747,3.9039574939655424,1.9430682045573633e-06,5.013123151358461e-09,0.00018016593014635873
interstitial-diffusion limited,1.0,1e-20,0.9,62,3.903959437033747,3.9039574612831367,1.975750610228033e-06,5.013337989854912e-09,0.00018311543956883725
interstitial-diffusion limited,1.0,1e-20,0.9,63,3.903959437033747,3.9039574280392166,2.008994530289243e-06,5.013552818502415e-09,0.00018606477715366054
interstitial-diffusion limited,1.0,1e-20,0.9,64,3.903959437033747,3.9039573955687485,2.041464998381315e-06,5.01376764277489e-09,0.00018901406949112243
interstitial-diffusion limited,1.0,1e-20,0.9,65,3.903959437033747,3.9039573647692065,2.0722645404092077e-06,5.013982452510398e-09,0.00019196316142711112
interstitial-diffusion limited,1.0,1e-20,0.9,66,3.903959437033747,3.903957334177428,2.102856318852986e-06,5.014197251680118e-09,0.00019491210781552581
interstitial-diffusion limited,1.0,1e-20,0.9,67,3.903959437033747,3.9039573091727275,2.1278610193853353e-06,5.014412045444287e-09,0.0001978610051907026
interstitial-diffusion limited,1.0,1e-20,0.9,68,3.903959437033747,3.903957275366251,2.161667496114461e-06,5.01462682864719e-09,0.00020080971674474313
interstitial-diffusion limited,1.0,1e-20,0.9,69,3.903959437033747,3.903957244018631,2.1930151157256716e-06,5.0148415996066745e-09,0.0002037582763705359
interstitial-diffusion limited,1.0,1e-20,0.9,70,3.903959437033747,3.9039572089330625,2.228100684398271e-06,5.0150563619175934e-09,0.00020670676131828714
interstitial-diffusion limited,1.0,1e-20,0.9,71,3.903959437033747,3.903957180736845,2.256296901759214e-06,5.015271116512409e-09,0.00020965508102221975
interstitial-diffusion limited,1.0,1e-20,0.9,72,3.903959437033747,3.9039571495391154,2.2874946314921374e-06,5.015485863157029e-09,0.00021260327605432394
interstitial-diffusion limited,1.0,1e-20,0.9,73,3.903959437033747,3.9039571118708745,2.3251628724629825e-06,5.01570059701983e-09,0.0002155513187460656
interstitial-diffusion limited,1.0,1e-20,0.9,74,3.903959437033747,3.9039570782221222,2.358811624691981e-06,5.015915320483129e-09,0.0002184992197982183
interstitial-diffusion limited,1.0,1e-20,0.9,75,3.903959437033747,3.903957052052382,2.3849813648446627e-06,5.016130039203442e-09,0.00022144712013982826
interstitial-diffusion limited,1.0,1e-20,0.9,76,3.903959437033747,3.9039570171180498,2.4199156971604907e-06,5.01634474458537e-09,0.00022439476654767532
interstitial-diffusion limited,1.0,1e-20,0.9,77,3.903959437033747,3.903956991438152,2.445595594924299e-06,5.016559442284649e-09,0.00022734234002541598
interstitial-diffusion limited,1.0,1e-20,0.9,78,3.903959437033747,3.90395695383103,2.483202716785371e-06,5.016774127929485e-09,0.00023028971889971217
interstitial-diffusion limited,1.0,1e-20,0.9,79,3.903959437033747,3.903956928264855,2.5087688917402318e-06,5.016988808847838e-09,0.00023323706960809432
interstitial-diffusion limited,1.0,1e-20,0.9,80,3.903959437033747,3.903956881309532,2.5557242149254478e-06,5.01720347610369e-09,0.00023618419430704307
interstitial-diffusion limited,10.0,1e-19,0.9,2,3.903959437033747,3.903958882422428,5.546113190924018e-07,5.004306577928997e-09,5.9124648856823114e-05
interstitial-diffusion limited,10.0,1e-19,0.9,3,3.903959437033747,3.9039586056000104,8.314337365256108e-07,5.006458439736514e-09,8.866738150459241e-05
interstitial-diffusion limited,10.0,1e-19,0.9,4,3.903959437033747,3.903958328879834,1.1081539130763929e-06,5.008609351761079e-09,0.00011819707478366581
interstitial-diffusion limited,10.0,1e-19,0.9,5,3.903959437033747,3.9039580530969777,1.3839367691836912e-06,5.010759315379457e-09,0.0001477137447949417
interstitial-diffusion limited,10.0,1e-19,0.9,6,3.903959437033747,3.903957776422735,1.6606110118111417e-06,5.012908331733362e-09,0.0001772174097709467
interstitial-diffusion limited,10.0,1e-19,0.9,7,3.903959437033747,3.9039575002520417,1.936781705236257e-06,5.015056399563285e-09,0.00020670805672295955
interstitial-diffusion limited,10.0,1e-19,0.9,8,3.903959437033747,3.903957224443067,2.2125906800063433e-06,5.0172035273136964e-09,0.00023618579004391904
interstitial-diffusion limited,10.0,1e-19,0.9,9,3.903959437033747,3.9039569481346055,2.4888991414506734e-06,5.019349713581157e-09,0.0002656506069484976
interstitial-diffusion limited,10.0,1e-19,0.9,10,3.903959437033747,3.9039566730154283,2.7640183186683487e-06,5.021494948018018e-09,0.00029510235023622045
interstitial-diffusion limited,10.0,1e-19,0.9,11,3.903959437033747,3.903956396225417,3.0408083300237365e-06,5.02363925391674e-09,0.0003245413492152238
interstitial-diffusion limited,10.0,1e-19,0.9,12,3.903959437033747,3.9039561179186335,3.3191151134204233e-06,5.02578260826398e-09,0.00035396732164372224
interstitial-diffusion limited,10.0,1e-19,0.9,13,3.903959437033747,3.90395584585025,3.5911834967983225e-06,5.027925027548264e-09,0.0003833803877455466
interstitial-diffusion limited,10.0,1e-19,0.9,14,3.903959437033747,3.9039555677573126,3.8692764343650765e-06,5.030066513967374e-09,0.0004127806699187886
interstitial-diffusion limited,10.0,1e-19,0.9,15,3.903959437033747,3.9039552949845984,4.142049148558868e-06,5.032207055788888e-09,0.0004421679779227361
interstitial-diffusion limited,10.0,1e-19,0.9,16,3.903959437033747,3.903955018241305,4.41879244172938e-06,5.034346685265569e-09,0.0004715427828330121
interstitial-diffusion limited,10.0,1e-19,0.9,17,3.903959437033747,3.9039547442932525,4.69274049441637e-06,5.036485352300284e-09,0.0005009043542401059
interstitial-diffusion limited,10.0,1e-19,0.9,18,3.903959437033747,3.9039544722940267,4.964739720225708e-06,5.038623078873276e-09,0.000530253035037731
interstitial-diffusion limited,10.0,1e-19,0.9,19,3.903959437033747,3.903954196626784,5.240406963036293e-06,5.040759905837556e-09,0.0005595893485406123
interstitial-diffusion limited,10.0,1e-19,0.9,20,3.903959437033747,3.9039539216027466,5.5154310003580065e-06,5.042895776857807e-09,0.0005889125447140486
interstitial-diffusion limited,10.0,1e-19,0.9,21,3.903959437033747,3.903953645361269,5.791672478050458e-06,5.045030748691714e-09,0.0006182233968985429
interstitial-diffusion limited,10.0,1e-19,0.9,22,3.903959437033747,3.9039533706839133,6.066349833577789e-06,5.047164783244777e-09,0.0006475213756544917
interstitial-diffusion limited,10.0,1e-19,0.9,23,3.903959437033747,3.903953099672015,6.337361731834079e-06,5.049297852818294e-09,0.0006768061178519247
interstitial-diffusion limited,10.0,1e-19,0.9,24,3.903959437033747,3.9039528212315053,6.615802241594082e-06,5.0514300760677126e-09,0.0007060792844129082
interstitial-diffusion limited,10.0,1e-19,0.9,25,3.903959437033747,3.903952550282539,6.8867512079684445e-06,5.053561283790016e-09,0.0007353383894042054
interstitial-diffusion limited,10.0,1e-19,0.9,26,3.903959437033747,3.9039522781987337,7.158835013232334e-06,5.055691614479984e-09,0.0007645855416598124
interstitial-diffusion limited,10.0,1e-19,0.9,27,3.903959437033747,3.9039520025856804,7.434448066501176e-06,5.0578210440018244e-09,0.0007938202847697085
interstitial-diffusion limited,10.0,1e-19,0.9,28,3.903959437033747,3.903951727697798,7.709335948735685e-06,5.059949476862935e-09,0.0008230413431675743
interstitial-diffusion limited,10.0,1e-19,0.9,29,3.903959437033747,3.9039514608675807,7.97616616621255e-06,5.062077132014419e-09,0.0008522518125886336
interstitial-diffusion limited,10.0,1e-19,0.9,30,3.903959437033747,3.9039511833349203,8.253698826621303e-06,5.064203748720921e-09,0.0008814478978536044
interstitial-diffusion limited,10.0,1e-19,0.9,31,3.903959437033747,3.903950910506321,8.52652742588944e-06,5.066329474949203e-09,0.0009106318671001645
interstitial-diffusion limited,10.0,1e-19,0.9,32,3.903959437033747,3.9039506336104446,8.803423302339297e-06,5.068454275304602e-09,0.0009398030559992776
interstitial-diffusion limited,10.0,1e-19,0.9,33,3.903959437033747,3.9039503654990844,9.071534662563607e-06,5.0705781483297155e-09,0.0009689615182537636
interstitial-diffusion limited,10.0,1e-19,0.9,34,3.903959437033747,3.903950089290185,9.347743561871624e-06,5.072701080210674e-09,0.0009981070451772212
interstitial-diffusion limited,10.0,1e-19,0.9,35,3.903959437033747,3.903949819718778,9.617314968846102e-06,5.0748232550241675e-09,0.0010272422431967243
interstitial-diffusion limited,10.0,1e-19,0.9,36,3.903959437033747,3.903949547220792,9.889812954799737e-06,5.07694439622612e-09,0.0010563632011582058
interstitial-diffusion limited,10.0,1e-19,0.9,37,3.903959437033747,3.9039492755661973,1.0161467549618663e-05,5.079064621728152e-09,0.0010854716342123538
interstitial-diffusion limited,10.0,1e-19,0.9,38,3.903959437033747,3.9039490012305693,1.0435803177610836e-05,5.0811839695329214e-09,0.0011145679587514223
interstitial-diffusion limited,10.0,1e-19,0.9,39,3.903959437033747,3.90394872934501,1.0707688737010557e-05,5.083302379311537e-09,0.0011436514113398744
interstitial-diffusion limited,10.0,1e-19,0.9,40,3.903959437033747,3.903948454584248,1.0982449498708746e-05,5.085419953456734e-09,0.0011727234512761697
interstitial-diffusion limited,10.0,1e-19,0.9,41,3.903959437033747,3.9039481843903214,1.12526434254967e-05,5.087536559854628e-09,0.001201782142956631
interstitial-diffusion limited,10.0,1e-19,0.9,42,3.903959437033747,3.903947910908248,1.1526125498928508e-05,5.089652213662208e-09,0.001230827773127885
interstitial-diffusion limited,10.0,1e-19,0.9,43,3.903959437033747,3.903947645098609,1.1791935138116827e-05,5.091767046901492e-09,0.0012598621660657727
interstitial-diffusion limited,10.0,1e-19,0.9,44,3.903959437033747,3.9039473710355628,1.2065998184151994e-05,5.093880920219929e-09,0.0012888833174002912
interstitial-diffusion limited,10.0,1e-19,0.9,45,3.903959437033747,3.9039471006395186,1.2336394228373848e-05,5.0959939879413705e-09,0.0013178934407278575
interstitial-diffusion limited,10.0,1e-19,0.9,46,3.903959437033747,3.9039468305018032,1.2606531943681887e-05,5.09810604619623e-09,0.0013468897134742974
interstitial-diffusion limited,10.0,1e-19,0.9,47,3.903959437033747,3.903946557281351,1.2879752395722477e-05,5.100217263108162e-09,0.0013758744884739826
interstitial-diffusion limited,10.0,1e-19,0.9,48,3.903959437033747,3.903946285768489,1.3151265258137812e-05,5.102327597983805e-09,0.0014048470629859366
interstitial-diffusion limited,10.0,1e-19,0.9,49,3.903959437033747,3.9039460147351055,1.3422298641430075e-05,5.104437060486305e-09,0.0014338077251920822
interstitial-diffusion limited,10.0,1e-19,0.9,50,3.903959437033747,3.9039457358437537,1.3701189993220453e-05,5.106545542041309e-09,0.001462754829304913
interstitial-diffusion limited,10.0,1e-19,0.9,51,3.903959437033747,3.903945468564028,1.3968469719127796e-05,5.108653271236204e-09,0.0014916916825740145
interstitial-diffusion limited,10.0,1e-19,0.9,52,3.903959437033747,3.903945200861381,1.4236172365844624e-05,5.110759959594854e-09,0.0015206142714419002
interstitial-diffusion limited,10.0,1e-19,0.9,53,3.903959437033747,3.9039449335791945,1.4503454552450279e-05,5.112865644277549e-09,0.0015495229847601877
interstitial-diffusion limited,10.0,1e-19,0.9,54,3.903959437033747,3.903944661155032,1.4775878714790025e-05,5.1149705936771145e-09,0.0015784217253553834
interstitial-diffusion limited,10.0,1e-19,0.9,55,3.903959437033747,3.9039443917192953,1.5045314451622716e-05,5.117074824776202e-09,0.0016073105267935262
interstitial-diffusion limited,10.0,1e-19,0.9,56,3.903959437033747,3.903944119390996,1.5317642751089267e-05,5.119177954236254e-09,0.0016361842031358265
interstitial-diffusion limited,10.0,1e-19,0.9,57,3.903959437033747,3.903943854319528,1.5582714218975724e-05,5.1212803285714305e-09,0.0016650475463961811
interstitial-diffusion limited,10.0,1e-19,0.9,58,3.903959437033747,3.9039435845779833,1.5852455763631923e-05,5.123381442180922e-09,0.001693893570731575
interstitial-diffusion limited,10.0,1e-19,0.9,59,3.903959437033747,3.903943307305421,1.6129728325875448e-05,5.125482186238123e-09,0.001722734465687381
interstitial-diffusion limited,10.0,1e-19,0.9,60,3.903959437033747,3.903943043005757,1.6394027989807824e-05,5.127581778729833e-09,0.0017515596237132058
interstitial-diffusion limited,10.0,1e-19,0.9,61,3.903959437033747,3.903942769784324,1.666724942284148e-05,5.1296805722658585e-09,0.0017803737109716167
interstitial-diffusion limited,10.0,1e-19,0.9,62,3.903959437033747,3.903942500459935,1.6936573811854316e-05,5.131778406880425e-09,0.0018091748183053369
interstitial-diffusion limited,10.0,1e-19,0.9,63,3.903959437033747,3.9039422302469315,1.7206786815382458e-05,5.1338750214814244e-09,0.001837959035952963
interstitial-diffusion limited,10.0,1e-19,0.9,64,3.903959437033747,3.9039419692951567,1.7467738590237758e-05,5.1359713700608856e-09,0.00186673957053074
interstitial-diffusion limited,10.0,1e-19,0.9,65,3.903959437033747,3.9039416989419653,1.773809178162722e-05,5.1380667219587e-09,0.0018955065652903613
interstitial-diffusion limited,10.0,1e-19,0.9,66,3.903959437033747,3.9039414275879967,1.8009445750255537e-05,5.140161071837058e-09,0.0019242596596882322
interstitial-diffusion limited,10.0,1e-19,0.9,67,3.903959437033747,3.9039411542208367,1.8282812910275226e-05,5.142254663536594e-09,0.001953002394628811
interstitial-diffusion limited,10.0,1e-19,0.9,68,3.903959437033747,3.9039408902261536,1.8546807593278203e-05,5.14434679679706e-09,0.0019817251765914534
interstitial-diffusion limited,10.0,1e-19,0.9,69,3.903959437033747,3.9039406176750573,1.88193586896368e-05,5.146438626225631e-09,0.00201044367116765
interstitial-diffusion limited,10.0,1e-19,0.9,70,3.903959437033747,3.903940352938143,1.9084095603805196e-05,5.14852960399131e-09,0.002039150578553972
