Variant,Cycle,SEI Thickness [m],Growth Rate [m/cycle],Crack Length [m],Discharge Capacity [A.h],CC Capacity [A.h],CC Time [h],CV Capacity [A.h],CV Time [h],Total Charge Capacity [A.h]
Scale 10.0,31,2.3575420811507137e-08,1.3938813617585248e-10,2.000001623004414e-08,4.091445348831061,3.8160387731421723,5.342454282399406,0.27723023803586955,0.9500439519235844,4.093269011178042
Scale 10.0,32,2.371398665512946e-08,1.3856584362232187e-10,2.000001675306037e-08,4.091162512921824,3.8156226430145805,5.341871700221521,0.2773656736411257,0.9508224722583094,4.092988316655706
Scale 10.0,33,2.3851744791584548e-08,1.3775813645508867e-10,2.000001727606449e-08,4.090884052038153,3.8152091021419143,5.341292742997766,0.27750259526076604,0.9516161503228062,4.09271169740268
Scale 10.0,34,2.398870937895839e-08,1.3696458737384082e-10,2.0000017799057063e-08,4.090609625649022,3.814798041550303,5.34071725817261,0.27764099116019625,0.9524247295539823,4.092439032710499
Scale 10.0,35,2.412489415808004e-08,1.3618477912165168e-10,2.0000018322038343e-08,4.090339113959109,3.814389387029018,5.340145141844289,0.2777807079367186,0.9532467800169542,4.092170094965737
Scale 10.0,36,2.42603124660727e-08,1.3541830799265936e-10,2.0000018845008783e-08,4.090072291170066,3.813983040238471,5.339576256331625,0.2779215782643742,0.9540808099383185,4.091904618502845
Scale 10.0,37,2.4394977258680286e-08,1.3466479260758603e-10,2.0000019367968675e-08,4.089808893434975,3.8135789249859764,5.339010494986823,0.2780635383998792,0.9549260978503185,4.091642463385855
Scale 10.0,38,2.4528901120798048e-08,1.33923862117762e-10,2.0000019890918445e-08,4.0895487830834965,3.8131769566080362,5.338447739260431,0.2782064506824267,0.9557812741456075,4.091383407290463
Scale 10.0,39,2.46620962831589e-08,1.331951623608515e-10,2.000002041385827e-08,4.0892917322398645,3.8127770559465386,5.33788787832394,0.2783501979069193,0.9566454219596494,4.0911272538534575
Scale 10.0,40,2.4794574631424543e-08,1.3247834826564403e-10,2.000002093678858e-08,4.089037555196068,3.8123791690852142,5.337330836715182,0.2784946212558328,0.957517066149677,4.090873790341047
Scale 10.0,41,2.4926347722002373e-08,1.3177309057783008e-10,2.0000021459709563e-08,4.088786032327889,3.811983235463354,5.336776529648699,0.27863959159463886,0.9583951472703465,4.0906228270579925
Scale 10.0,42,2.5057426791545438e-08,1.310790695430643e-10,2.0000021982621423e-08,4.088536980265173,3.8115892216251086,5.336224910276684,0.2787848969611014,0.9592782289470208,4.09037411858621
Scale 10.0,43,2.518782276913843e-08,1.303959775929931e-10,2.000002250552448e-08,4.088290148483191,3.8111970842580067,5.335675917961794,0.27893041397208684,0.9601650870180265,4.0901274982300935
Scale 10.0,44,2.531754628936747e-08,1.2972352022904074e-10,2.0000023028418777e-08,4.088045378174336,3.8108067789209232,5.335129490487432,0.27907597494036523,0.9610545715131806,4.089882753861288
Scale 10.0,45,2.544660770588596e-08,1.2906141651848953e-10,2.00000235513046e-08,4.08780245577963,3.8104182860355715,5.334585600449884,0.2792214853793942,0.961945952809188,4.089639771414966
Scale 10.0,46,2.5575017093381185e-08,1.2840938749522384e-10,2.0000024074182052e-08,4.087561259626432,3.8100315827407862,5.334044215838134,0.2793666912548789,0.9628374565191393,4.089398273995665
Scale 10.0,47,2.5702784258266913e-08,1.2776716488572784e-10,2.000002459705133e-08,4.087321529156186,3.8096466643719857,5.333505330121,0.27951140579571965,0.9637276585064285,4.089158070167706
Scale 10.0,48,2.5829918756178953e-08,1.2713449791204056e-10,2.0000025119912544e-08,4.087083058931307,3.809263476853794,5.332968867587326,0.27965555326343156,0.964616055332499,4.088919030117226
Scale 10.0,49,2.5956429893315203e-08,1.2651113713625018e-10,2.0000025642765756e-08,4.08684573080955,3.8088820428870265,5.332434860039768,0.2797989034798164,0.9655010594325972,4.088680946366843
Scale 10.0,50,2.608232673452965e-08,1.2589684121444686e-10,2.0000026165611073e-08,4.086609333507969,3.808502339139185,5.331903274796815,0.279941278051707,0.9663812894188197,4.088443617190892
Scale 10.0,51,2.6207618112805488e-08,1.25291378275838e-10,2.000002668844857e-08,4.086373661275317,3.80812435146689,5.3313740920541575,0.28008248376029765,0.9672555147486417,4.088206835227187
Scale 10.0,52,2.6332312636549373e-08,1.24694523743885e-10,2.0000027211278316e-08,4.0861385167782,3.807748073183303,5.330847302457155,0.28022235796556616,0.9681224451137567,4.087970431148869
Scale 10.0,53,2.6456418695343524e-08,1.241060587941507e-10,2.0000027734100307e-08,4.085903725109237,3.807373508355892,5.330322911696989,0.2803606642508131,0.9689805577484947,4.087734172606705
Scale 10.0,54,2.6579944467261244e-08,1.235257719177205e-10,2.0000028256914532e-08,4.085669055243687,3.8070006354107564,5.329800889576461,0.2804972312825958,0.9698285031906977,4.087497866693353
Scale 10.0,55,2.6702897926895122e-08,1.2295345963387785e-10,2.0000028779721078e-08,4.085434316153491,3.806629435934619,5.3292812103071725,0.2806318781255964,0.9706650109565089,4.087261314060216
Scale 10.0,56,2.682528684250591e-08,1.223889156107867e-10,2.0000029302519885e-08,4.0851993090664305,3.806259948974437,5.328763928566829,0.28076425346831907,0.9714876528695839,4.087024202442756
Scale 10.0,57,2.694711879198253e-08,1.218319494766209e-10,2.0000029825310906e-08,4.084963722395323,3.8058921345657875,5.328248988392019,0.28089424305125243,0.9722954537317605,4.08678637761704
Scale 10.0,58,2.706840116756079e-08,1.2128237557825896e-10,2.000003034809406e-08,4.084727400333428,3.805525992337314,5.327736389268679,0.2810216227702391,0.9730869650031053,4.086547615107553
Scale 10.0,59,2.718914117260614e-08,1.2074000504534983e-10,2.0000030870869272e-08,4.084490121739542,3.8051614768862057,5.327226067644787,0.28114613787354203,0.9738598568489749,4.086307614759748
Scale 10.0,60,2.730934584073519e-08,1.2020466812904978e-10,2.0000031393636457e-08,4.084251579289396,3.8047985533922897,5.326717974752654,0.2812677012889323,0.9746135595572696,4.086066254681222
Scale 10.0,61,2.742902203292615e-08,1.196761921909615e-10,2.0000031916395523e-08,4.084011673028043,3.804437200462068,5.326212080647264,0.28138609721830016,0.9753461454405343,4.085823297680368
Scale 10.0,62,2.7548176449155532e-08,1.1915441622938175e-10,2.0000032439146254e-08,4.083770135463853,3.8040774146008998,5.325708380441146,0.28150118355026077,0.9760567562211868,4.0855785981511605
Scale 10.0,63,2.766681563530014e-08,1.18639186144609e-10,2.0000032961888538e-08,4.083526844450827,3.803719167487254,5.325206834481818,0.2816128760978631,0.9767445681553752,4.085332043585117
Scale 10.0,64,2.7784945985806633e-08,1.1813035050649178e-10,2.000003348462226e-08,4.083281680610048,3.80336246888855,5.324707456443434,0.28172101525504983,0.9774084723381833,4.0850834841436
Scale 10.0,65,2.7902573753635658e-08,1.1762776782902553e-10,2.0000034007347145e-08,4.083034491960279,3.8030072807433,5.324210193037445,0.28182558153394033,0.9780481666095966,4.08483286227724
Scale 10.0,66,2.8019705045899886e-08,1.1713129226422758e-10,2.0000034530063072e-08,4.08278522651658,3.8026535983559953,5.32371503769663,0.2819263734205246,0.9786620781531354,4.08457997177652
Scale 10.0,67,2.8136345837539136e-08,1.1664079163925042e-10,2.0000035052769813e-08,4.082533674997041,3.8023014058647906,5.323221968205161,0.28202337912901265,0.9792501134883906,4.084324784993803
Scale 10.0,68,2.8252501971146036e-08,1.1615613360690004e-10,2.0000035575467155e-08,4.082279811762868,3.801950692196803,5.322730969075764,0.2821164850980435,0.9798113501912837,4.0840671772948465
Scale 10.0,69,2.8368179171048848e-08,1.1567719990281175e-10,2.0000036098154855e-08,4.082023506715208,3.801601444711781,5.32224202259782,0.2822057777069494,0.9803463481341907,4.083807222418731
Scale 10.0,70,2.8483383036056274e-08,1.1520386500742635e-10,2.0000036620832777e-08,4.081764844608469,3.8012536650688205,5.321755131091663,0.28229109735246394,0.9808539283674236,4.083544762421284
Scale 10.0,71,2.859811905096086e-08,1.1473601490458688e-10,2.0000037143500632e-08,4.081503662163569,3.800907348015473,5.321270287221729,0.28237248174456386,0.9813343781805095,4.083279829760037
Scale 10.0,72,2.8712392584718962e-08,1.142735337581008e-10,2.0000037666158166e-08,4.081239990580574,3.8005624904550395,5.320787486637624,0.2824498544268463,0.9817869997646334,4.083012344881886
Scale 10.0,73,2.8826208894293187e-08,1.1381630957422473e-10,2.000003818880514e-08,4.080973749503987,3.800219093494558,5.3203067308926535,0.28252313943914015,0.9822113751687738,4.082742232933699
Scale 10.0,74,2.8939573129422223e-08,1.1336423512903651e-10,2.00000387114414e-08,4.080704870340806,3.799877161523753,5.319828026131681,0.28259229859319535,0.9826072799978789,4.082469460116949
Scale 10.0,75,2.9052490332472696e-08,1.1291720305047252e-10,2.0000039234066546e-08,4.080433315672224,3.7995367072863333,5.319351390200438,0.2826572535051568,0.9829740317796052,4.08219396079149
Scale 10.0,76,2.916496545767538e-08,1.1247512520268335e-10,2.0000039756680343e-08,4.080159022196065,3.799197731968193,5.318876824756018,0.28271819568842016,0.9833131107085933,4.081915927656613
Scale 10.0,77,2.927700335860407e-08,1.1203790092869068e-10,2.000004027928255e-08,4.079882180252335,3.7988602392364723,5.318404334924125,0.2827749982101012,0.9836236091166626,4.081635237446574
Scale 10.0,78,2.9388608802263603e-08,1.1160544365953362e-10,2.0000040801872876e-08,4.079602668249086,3.7985242237484633,5.317933913248467,0.2828278101205905,0.9839066713801259,4.081352033869054
Scale 10.0,79,2.9499786464260622e-08,1.1117766199701867e-10,2.0000041324451067e-08,4.07932062850029,3.7981896954619967,5.317465573650608,0.2828766072827563,0.9841620145415675,4.081066302744753
Scale 10.0,80,2.961054093903879e-08,1.1075447477816757e-10,2.0000041847016837e-08,4.07903604889195,3.797856649808312,5.316999309737213,0.2829215074427631,0.9843906739636452,4.080778157251075
Scale 10.0,81,2.972087673628203e-08,1.103357972432421e-10,2.000004236957001e-08,4.078749046214087,3.797525110127963,5.31653515417862,0.2829625301447385,0.9845926594108416,4.080487640272701
Scale 10.0,82,2.9830798280185713e-08,1.0992154390368183e-10,2.000004289211023e-08,4.078459655758622,3.797195061842141,5.316073086578864,0.2829996309671393,0.9847677949870075,4.080194692809281
Scale 10.0,83,2.994030991696009e-08,1.0951163677437429e-10,2.000004341463731e-08,4.078167820269028,3.7968665164414532,5.31561312302172,0.28303290347375665,0.9849167343511027,4.079899419915209
Scale 10.0,84,3.004941591828133e-08,1.0910600132124423e-10,2.0000043937150894e-08,4.077873659646741,3.7965394959673446,5.315155294353943,0.2830624043062199,0.9850399862287489,4.079601900273564
Scale 10.0,85,3.0158120482314427e-08,1.0870456403309474e-10,2.0000044459650844e-08,4.077577228575405,3.7962139914615074,5.314699588046551,0.28308820602202744,0.9851380998555328,4.079302197483535
Scale 10.0,86,3.026642774429392e-08,1.0830726197949388e-10,2.0000044982136854e-08,4.077278604851084,3.795890017260889,5.31424602416898,0.2831105126913319,0.9852127075971708,4.079000529952221
Scale 10.0,87,3.037434177208011e-08,1.0791402778619032e-10,2.0000045504608786e-08,4.076978010169619,3.7955675891175815,5.313794624760519,0.283129409160315,0.9852643642077368,4.078696998277897
Scale 10.0,88,3.0481866571660205e-08,1.075247995800941e-10,2.000004602706644e-08,4.076675535735015,3.795246703256182,5.313345384556953,0.2831450526987407,0.9852943929002578,4.0783917559549225
Scale 10.0,89,3.058900608917947e-08,1.0713951751926718e-10,2.0000046549509662e-08,4.076371340796556,3.7949273860551296,5.312898340475044,0.2831575927752098,0.9853040097218582,4.078084978830339
Scale 10.0,90,3.06957642088184e-08,1.0675811963892827e-10,2.0000047071938375e-08,4.07606560055498,3.794609636082643,5.312453490509654,0.283167131012894,0.9852939456383183,4.0777767670955365
Scale 10.0,91,3.080214476022098e-08,1.0638055140257651e-10,2.0000047594352447e-08,4.075758417463206,3.7942934714166485,5.3120108599834035,0.28317387890594753,0.9852658300588555,4.077467350322596
Scale 10.0,92,3.0908151507454474e-08,1.0600674723349685e-10,2.00000481167518e-08,4.075450017043376,3.7939788815366557,5.311570434150724,0.28317779703793544,0.9852194182694625,4.077156678574591
Scale 10.0,93,3.1013788166458055e-08,1.0563665900358161e-10,2.0000048639136406e-08,4.07514035102398,3.793665871749467,5.311132220448535,0.28317919926659374,0.9851571004780268,4.076845071016061
Scale 10.0,94,3.111905839191701e-08,1.0527022545895502e-10,2.0000049161506286e-08,4.074829739167171,3.793354420155353,5.310696188218998,0.283178085441828,0.985078673283013,4.076532505597181
Scale 10.0,95,3.1223965778972024e-08,1.0490738705501405e-10,2.0000049683861407e-08,4.074518157659976,3.793044517933165,5.310262325104858,0.28317451418374984,0.9849845666025345,4.0762190321169145
Scale 10.0,96,3.1328513875939464e-08,1.0454809696743989e-10,2.0000050206201826e-08,4.074205663600446,3.7927361519262317,5.309830612689993,0.28316872758499817,0.9848766278447556,4.07590487951123
Scale 10.0,97,3.143270618646407e-08,1.0419231052460826e-10,2.0000050728527525e-08,4.073892477376203,3.792429302838644,5.309401023976179,0.2831609964608294,0.9847565522664894,4.075590299299473
Scale 10.0,98,3.153654617321373e-08,1.0383998674965922e-10,2.0000051250838617e-08,4.0735788546502185,3.792123979133467,5.308973570788254,0.28315155154775545,0.9846262874140592,4.075275530681222
Scale 10.0,99,3.164003725754721e-08,1.034910843334775e-10,2.0000051773135202e-08,4.073265034953033,3.7918201273920893,5.308548178355693,0.2831406876158677,0.9844877024399352,4.074960815007957
Scale 10.0,100,3.1743182809653734e-08,1.0314555210652485e-10,2.0000052295417362e-08,4.072951257022049,3.7915177369866537,5.308124831772943,0.2831284542304888,0.9843410845537903,4.074646191217143
Scale 10.0,101,3.184598616156118e-08,1.0280335190744575e-10,2.0000052817685195e-08,4.072637561161973,3.791216784947982,5.307703498927791,0.28311515957936984,0.9841887492211772,4.074331944527352
Scale 10.0,102,3.194845060605272e-08,1.0246444449154275e-10,2.0000053339938794e-08,4.072324237872425,3.790917246069055,5.307284144496787,0.2831010421217288,0.9840322755467525,4.074018288190784
Scale 10.0,103,3.2050579390320884e-08,1.0212878426816085e-10,2.0000053862178347e-08,4.072011489551756,3.7906190911232662,5.306866727571936,0.2830862201693648,0.9838723743764604,4.073705311292631
Scale 10.0,104,3.215237572272792e-08,1.0179633240703333e-10,2.0000054384403875e-08,4.071699419878121,3.7903222983118523,5.306451217631448,0.2830709292926352,0.9837107288764813,4.0733932276044875
Scale 10.0,105,3.225384276859871e-08,1.0146704587079333e-10,2.0000054906615585e-08,4.071388226582277,3.7900268245041167,5.306037554306684,0.28305529147607417,0.9835481516729487,4.073082115980191
Scale 10.0,106,3.2354983648729106e-08,1.0114088013039604e-10,2.000005542881361e-08,4.071078001956802,3.789732653319234,5.305625714645501,0.2830394173397066,0.9833852531208294,4.0727720706589405
Scale 10.0,107,3.245580144461471e-08,1.0081779588560383e-10,2.0000055950997978e-08,4.070768832981103,3.7894397484147384,5.305215647781651,0.2830234764895979,0.9832232830508332,4.072463224904336
Scale 10.0,108,3.255629919391087e-08,1.0049774929616186e-10,2.0000056473168945e-08,4.070460860474638,3.7891480822466606,5.304807315145297,0.283007541670061,0.9830626006992134,4.072155623916721
Scale 10.0,109,3.2656479896619264e-08,1.0018070270839175e-10,2.0000056995326498e-08,4.070154115743593,3.7888576196341073,5.304400667486192,0.2829918137697071,0.9829045213767102,4.0718494334038144
Scale 10.0,110,3.275634651245001e-08,9.986661583074938e-11,2.0000057517470723e-08,4.06984878046932,3.7885683442854385,5.3039956819990834,0.2829763560917937,0.9827495581123742,4.071544700377232
Scale 10.0,111,3.285590196320282e-08,9.955545075280613e-11,2.0000058039601727e-08,4.069544889032354,3.788280213374147,5.303592298723584,0.28296134069535495,0.9825987405730281,4.071241554069502
Scale 10.0,112,3.2955149127886825e-08,9.924716468400597e-11,2.0000058561719573e-08,4.069242581981522,3.7879932330871715,5.303190526322112,0.2829467542681207,0.9824520073701954,4.070939987355292
Scale 10.0,113,3.305409085038783e-08,9.89417225010028e-11,2.000005908382446e-08,4.068941842177061,3.7877073551424276,5.302790297196353,0.2829327780422541,0.9823106398711232,4.070640133184682
Scale 10.0,114,3.315272993449789e-08,9.863908411006113e-11,2.0000059605916416e-08,4.068642811364112,3.7874225620786377,5.302391586909046,0.28291944746827036,0.9821747499942362,4.070342009546908
Scale 10.0,115,3.3251069145218415e-08,9.833921072052631e-11,2.0000060127995473e-08,4.068345500811886,3.7871388362398912,5.301994370737134,0.28290681369705145,0.9820447503242207,4.070045649936943
Scale 10.0,116,3.334911120698226e-08,9.804206176384135e-11,2.00000606500618e-08,4.068049948230602,3.786856154064639,5.30159861568778,0.2828948960767495,0.9819206334133241,4.069751050141389
Scale 10.0,117,3.344685880017803e-08,9.77475931957753e-11,2.0000061172115447e-08,4.0677561450583,3.7865744948588844,5.301204292804016,0.282883610950997,0.9818018358271132,4.069458105809882
Scale 10.0,118,3.35443145690737e-08,9.745576889566691e-11,2.0000061694156527e-08,4.067463993823142,3.786293838214719,5.3008113735072016,0.2828730744633766,0.9816889928972188,4.069166912678096
Scale 10.0,119,3.364148111918012e-08,9.716655010641857e-11,2.0000062216185096e-08,4.067173586686646,3.7860141619533403,5.300419826736842,0.28286324076299807,0.9815818993609895,4.068877402716338
Scale 10.0,120,3.3738361015468185e-08,9.687989628806727e-11,2.0000062738201215e-08,4.066884852275381,3.7857354506487795,5.300029630912491,0.2828540879822557,0.9814802539820846,4.068589538631035
Scale 10.0,121,3.383495678276884e-08,9.659576730065472e-11,2.0000063260204965e-08,4.066597760129762,3.7854576881365674,5.299640763390842,0.2828455663621399,0.9813836233612623,4.068303254498708
Scale 10.0,122,3.393127090544085e-08,9.631412267201362e-11,2.0000063782196424e-08,4.066312236283151,3.7851808452773135,5.299253183387378,0.2828376067673129,0.98129150381126,4.068018452044626
Scale 10.0,123,3.402730582975274e-08,9.603492431188628e-11,2.000006430417565e-08,4.066028194647202,3.7849049033581967,5.298866864699647,0.28283019970067136,0.9812036383918681,4.067735103058868
Scale 10.0,124,3.412306395785937e-08,9.575812810663138e-11,2.0000064826142727e-08,4.065745592501721,3.7846298458503456,5.2984817841904785,0.2828231412054415,0.9811186743430085,4.067452987055787
Scale 10.0,125,3.4218547652203195e-08,9.548369434382387e-11,2.0000065348097594e-08,4.065464229075581,3.7843556469489132,5.2980979057268485,0.28281641988516915,0.981036096188646,4.0671720668340825
Scale 10.0,126,3.4313759235871106e-08,9.521158366791088e-11,2.0000065870040385e-08,4.065184031599147,3.7840822732536785,5.297715182549851,0.28280989945265883,0.9809551103945466,4.066892172706337
Scale 10.0,127,3.440870100011298e-08,9.494176424187531e-11,2.0000066391971142e-08,4.064904880817562,3.783809719232371,5.297333606926031,0.2828036494287006,0.9808759947013925,4.066613368661072
Scale 10.0,128,3.450337520310289e-08,9.467420298990775e-11,2.0000066913889822e-08,4.064626799190175,3.7835379480385254,5.296953127247406,0.28279764425782417,0.9807985343858547,4.066335592296349
Scale 10.0,129,3.4597784076593114e-08,9.440887349022492e-11,2.0000067435796508e-08,4.0643497406420535,3.7832669362871156,5.296573710803543,0.28279201550807914,0.9807235355389139,4.066058951795195
Scale 10.0,130,3.4691929823297944e-08,9.41457467048301e-11,2.0000067957691256e-08,4.064073811449786,3.7829966624460143,5.296195327425778,0.28278676766039834,0.9806510471664751,4.065783430106412
Scale 10.0,131,3.478581461987489e-08,9.388479657694503e-11,2.000006847957412e-08,4.063798997260091,3.782727110918925,5.295817955286598,0.2827820146034939,0.9805816972845953,4.065509125522419
Scale 10.0,132,3.4879440615557774e-08,9.362599568288543e-11,2.0000069001445074e-08,4.063525395351069,3.7824582463830074,5.295441544935109,0.28277777509182034,0.9805156519292488,4.065236021474828
Scale 10.0,133,3.4972809929689394e-08,9.33693141316196e-11,2.00000695233043e-08,4.063252988437825,3.782190064593917,5.29506609043051,0.2827740373943874,0.9804527791267716,4.064964101988304
Scale 10.0,134,3.506592465951284e-08,9.311472982344913e-11,2.00000700451518e-08,4.062981756298958,3.781922526645034,5.29469153730453,0.28277097962244563,0.980394116711885,4.06469350626748
Scale 10.0,135,3.51587868706285e-08,9.286221111565835e-11,2.0000070566987695e-08,4.062711842435875,3.781655620143454,5.294317868200238,0.282768462415765,0.9803388262200485,4.064424082559219
Scale 10.0,136,3.52513986016534e-08,9.261173102490098e-11,2.0000071088811977e-08,4.062443096942571,3.7813893127305818,5.293945037830639,0.28276658130955434,0.980287259759578,4.064155894040136
Scale 10.0,137,3.534376186856045e-08,9.23632669070482e-11,2.0000071610624682e-08,4.062175597168285,3.7811235921293087,5.293573028978898,0.2827654008270587,0.9802399290689294,4.063888992956367
Scale 10.0,138,3.543587865216239e-08,9.211678360194104e-11,2.0000072132426e-08,4.061909348987088,3.7808584040214734,5.293201765633697,0.28276475704296383,0.9801955147389521,4.063623161064437
Scale 10.0,139,3.552775090986637e-08,9.187225770398128e-11,2.0000072654215985e-08,4.061644170486103,3.7805937247402657,5.292831214645034,0.28276478024585117,0.9801547359813725,4.063358504986117
Scale 10.0,140,3.561938057281012e-08,9.162966294374571e-11,2.0000073175994634e-08,4.061380180393045,3.7803295588093215,5.292461382339042,0.2827654199032225,0.9801172143305621,4.063094978712544
Scale 10.0,141,3.571076954159978e-08,9.138896878966043e-11,2.0000073697762062e-08,4.061117303622964,3.780065847455622,5.292092186438138,0.28276660864074116,0.9800822656256649,4.062832456096364
Scale 10.0,142,3.58019196910068e-08,9.115014940702202e-11,2.0000074219518323e-08,4.060855430001732,3.7798025815818823,5.291723614213652,0.2827683385314902,0.9800498571638627,4.062570920113372
Scale 10.0,143,3.5892832869853995e-08,9.091317884719452e-11,2.0000074741263438e-08,4.0605945374695604,3.779539734475363,5.2913556282667,0.2827706117443007,0.9800197325595335,4.062310346219664
Scale 10.0,144,3.598351090440098e-08,9.067803454698707e-11,2.0000075262997494e-08,4.060334590901162,3.779277262879159,5.2909881680326265,0.28277348223473675,0.9799921465480708,4.062050745113895
Scale 10.0,145,3.607395559670577e-08,9.044469230478901e-11,2.0000075784720586e-08,4.0600756302122285,3.779015167541856,5.290621234560362,0.28277689840900794,0.9799668331818765,4.061792065950864
Scale 10.0,146,3.616416871972392e-08,9.02131230181497e-11,2.0000076306432716e-08,4.059817574338168,3.7787534034154406,5.290254764780826,0.28278079334632944,0.9799429621267564,4.06153419676177
Scale 10.0,147,3.625415202904063e-08,8.998330931670641e-11,2.000007682813396e-08,4.059560331877808,3.7784919545064803,5.2898887363038085,0.28278528886500187,0.979921475504014,4.0612772433714825
Scale 10.0,148,3.634390725956907e-08,8.97552305284414e-11,2.0000077349824424e-08,4.059303989953524,3.7782307798475827,5.289523091790144,0.282790433250082,0.9799024490638857,4.061021213097665
Scale 10.0,149,3.643343612220953e-08,8.952886264046028e-11,2.0000077871504125e-08,4.05904857487907,3.7779698785082596,5.289157829912696,0.2827961549097894,0.9798854183161438,4.060766033418049
Scale 10.0,150,3.6522740313455685e-08,8.930419124615539e-11,2.000007839317311e-08,4.058793998441087,3.7777092137579653,5.288792899261637,0.2828026423946554,0.9798716534466507,4.060511856152621
Scale 10.0,151,3.661182150983051e-08,8.908119637482579e-11,2.0000078914831508e-08,4.058540428004309,3.7774487750344825,5.2884282850482425,0.28280989041761884,0.979860986940098,4.060258665452102
Scale 10.0,152,3.670068137104165e-08,8.885986121114031e-11,2.0000079436479402e-08,4.058287835574902,3.77718854827958,5.288063967589931,0.28281797942139775,0.9798540613857334,4.060006527700978
Scale 10.0,153,3.678932153613914e-08,8.86401650974874e-11,2.000007995811679e-08,4.058036291445567,3.776928519966261,5.287699927953845,0.28282690150499573,0.979850670884602,4.059755421471257
Scale 10.0,154,3.687774362821413e-08,8.842209207499207e-11,2.000008047974376e-08,4.057785776890556,3.7766686805134904,5.2873361527206555,0.2828367408396574,0.9798514700544629,4.059505421353148
Scale 10.0,155,3.6965949251753414e-08,8.820562353928372e-11,2.000008100136037e-08,4.057536358667869,3.7764090201620566,5.28697262822655,0.2828474925484778,0.9798564830492467,4.059256512710534
Scale 10.0,156,3.705393999436411e-08,8.799074261069638e-11,2.00000815229667e-08,4.057288030353093,3.7761495325857974,5.286609345615204,0.28285922042683886,0.9798660905610745,4.059008753012637
Scale 10.0,157,3.714171742167742e-08,8.777742731331097e-11,2.0000082044562784e-08,4.057040846418337,3.77589020621,5.286246288695438,0.28287185041887697,0.9798796907759595,4.058762056628877
Scale 10.0,158,3.722928309072896e-08,8.756566905153639e-11,2.000008256614869e-08,4.056794732129982,3.7756310370255184,5.285883451832646,0.28288560813921665,0.9798990372256924,4.058516645164735
Scale 10.0,159,3.731663853191296e-08,8.73554411840027e-11,2.0000083087724506e-08,4.0565498825432975,3.775372000576884,5.28552080080658,0.28290028260554834,0.9799224339009953,4.058272283182432
Scale 10.0,160,3.740378526259583e-08,8.714673068286672e-11,2.0000083609290248e-08,4.0563060849645565,3.7751131044912762,5.285158346286806,0.28291602283007394,0.9799510476086652,4.05802912732135
Scale 10.0,161,3.749072478109887e-08,8.69395185030426e-11,2.000008413084604e-08,4.056063487469866,3.774854339784246,5.284796075697827,0.28293275564380976,0.9799843879735413,4.057787095428056
Scale 10.0,162,3.757745856818187e-08,8.673378708300289e-11,2.000008465239183e-08,4.05582201143119,3.7745956988261,5.284433978357022,0.2829505160534398,0.9800225656974639,4.057546214879539
Scale 10.0,163,3.766398808994443e-08,8.652952176255939e-11,2.000008517392782e-08,4.055581686853826,3.774337192056739,5.284072068875737,0.28296931150908017,0.9800659042501323,4.057306503565819
Scale 10.0,164,3.775031479061285e-08,8.632670066841636e-11,2.0000085695453984e-08,4.055342520000726,3.774078786829689,5.283710301561825,0.2829890661709453,0.9801135915183821,4.057067853000634
Scale 10.0,165,3.783644009895205e-08,8.612530833920495e-11,2.0000086216970452e-08,4.055104415345248,3.773820486694302,5.283348681371805,0.283009814005539,0.980165960187179,4.056830300699841
Scale 10.0,166,3.792236541912448e-08,8.59253201724297e-11,2.0000086738477173e-08,4.054867401903733,3.7735623076260394,5.282987230675175,0.283031350147104,0.9802215349741488,4.056593657773144
Scale 10.0,167,3.800809214278199e-08,8.572672365750661e-11,2.0000087259974282e-08,4.0546312973282115,3.77330423393278,5.282625927500206,0.2830537921254584,0.9802812274417789,4.056358026058239
Scale 10.0,168,3.8093621639004645e-08,8.552949622265539e-11,2.0000087781461882e-08,4.054396194618357,3.7730462694009446,5.28226477716062,0.28307695488319223,0.9803437050073285,4.0561232242841365
Scale 10.0,169,3.817895526607424e-08,8.533362706959563e-11,2.000008830293996e-08,4.054161924616921,3.7727884180935103,5.2819037853313375,0.2831009761792835,0.9804100288022823,4.055889394272794
Scale 10.0,170,3.8264094356581066e-08,8.513909050682541e-11,2.0000088824408587e-08,4.053928619285902,3.7725306931448963,5.281542970403649,0.28312557241601705,0.9804781671339242,4.055656265560914
Scale 10.0,171,3.83490402261438e-08,8.4945869562736e-11,2.0000089345867818e-08,4.053696012175224,3.772273093373163,5.2811823307224515,0.28315075183692534,0.9805482364013756,4.055423845210089
Scale 10.0,172,3.843379417830735e-08,8.475395216354772e-11,2.0000089867317645e-08,4.053464109861569,3.7720156239752662,5.280821873565312,0.28317655744053716,0.9806206374373225,4.055192181415803
Scale 10.0,173,3.851835749415388e-08,8.456331584652914e-11,2.0000090388758092e-08,4.053232962726263,3.7717582920042476,5.280461608805588,0.2832027901716932,0.9806938962917258,4.054961082175941
Scale 10.0,174,3.860273144172531e-08,8.437394757142937e-11,2.0000090910189222e-08,4.053002372702131,3.771501120109437,5.280101568151387,0.28322948311493157,0.9807685112849782,4.054730603224368
Scale 10.0,175,3.8686917276772076e-08,8.418583504676802e-11,2.000009143161097e-08,4.052772397885648,3.771244078730324,5.279741710224158,0.28325669532100817,0.9808446852951249,4.054500774051332
