Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
1098.799,0.014531724,0,64.46567168,58.79527676,7.658213355,-3.287610492,470,28.8,99.9,0,24.53125,0,1.122,68.23577233
1098.899,0.014491857,0,64.49444633,58.78566793,7.651739959,-3.279640841,470,28.8,99.9,0,24.53125,0,1.122,68.2465722
1098.999,0.01457159,0,64.50403783,58.78566793,7.687343636,-3.283625666,470,28.8,99.9,0,24.53125,0,1.122,68.23577233
1099.099,0.01457159,0,64.49444633,58.76645015,7.661450053,-3.307534619,470,28.8,99.9,0,24.53125,0,1.122,68.21777209
1099.199,0.014451991,0,64.48485481,58.79527676,7.60642619,-3.347382874,470,28.8,99.9,0,24.53125,0,1.122,68.22137218
1099.299,0.01457159,0,64.48485481,58.79527676,7.697053729,-3.251747062,470,28.8,99.9,0,24.53125,0,1.122,68.23217233
1099.399,0.014491857,0,64.47526326,58.79527676,7.697053729,-3.207913982,472,28.8,99.9,0,24.53125,0,1.122,68.2285723
1099.499,0.014451991,0,64.47526326,58.79527676,7.677633542,-3.279640841,472,28.8,99.9,0,24.53125,0,1.122,68.20697166
1099.599,0.01457159,0,64.45608007,58.76645015,7.664686751,-3.255731888,472,28.8,99.9,0,24.53125,0,1.122,68.2285723
1099.699,0.014491857,0,64.44648844,58.78566793,7.648503262,-3.287610492,472,28.8,99.9,0,24.53125,0,1.122,68.20697166
1099.799,0.014491857,0,64.46567168,58.76645015,7.716473916,-3.251747062,472,28.8,99.9,0,24.53125,0,1.122,68.20337147
1099.899,0.014491857,0,64.45608007,58.7568412,7.706763823,-3.331443572,472,28.8,99.9,0,24.53125,0,1.122,68.21417197
1099.999,0.014451991,0,64.4273051,58.78566793,7.629083075,-3.331443572,472,28.8,99.9,0,24.53125,0,1.122,68.21417197
1100.099,0.014491857,0,64.44648844,58.79527676,7.648503262,-3.335428397,472,28.8,99.9,0,24.53125,0,1.122,68.21057182
1100.199,0.014491857,0,64.46567168,58.76645015,7.63555647,-3.215883633,472,28.8,99.9,0,24.53125,0,1.122,68.19977126
1100.299,0.014412124,0,64.43689678,58.77605906,7.710000521,-3.311519445,472,28.8,99.9,0,24.53125,0,1.122,68.21057182
1100.399,0.014491857,0,64.44648844,58.74723221,7.68087024,-3.367307001,472,28.8,99.9,0,24.53125,0,1.122,68.21417197
1100.499,0.014491857,0,64.43689678,58.74723221,7.651739959,-3.19197468,472,28.8,99.9,0,24.53125,0,1.122,68.20697166
1100.599,0.014491857,0,64.41771338,58.76645015,7.648503262,-3.323473921,472,28.8,99.9,0,24.53125,0,1.122,68.20337147
1100.699,0.014531724,0,64.40812165,58.74723221,7.700290427,-3.371291827,472,28.8,99.9,0,24.53125,0,1.122,68.20697166
1100.799,0.014531724,0,64.41771338,58.74723221,7.619372981,-3.299564968,472,28.8,99.9,0,24.53125,0,1.122,68.19257076
1100.899,0.014491857,0,64.40812165,58.7568412,7.664686751,-3.267686364,472,28.8,99.9,0,24.53125,0,1.122,68.18537017
1100.999,0.014491857,0,64.39852988,58.78566793,7.612899585,-3.215883633,472,28.8,99.9,0,24.53125,0,1.122,68.19617102
1101.099,0.014491857,0,64.38893808,58.74723221,7.703527125,-3.299564968,472,28.8,99.9,0,24.53125,0,1.122,68.19617102
1101.199,0.014451991,0,64.40812165,58.7568412,7.664686751,-3.311519445,472,28.8,99.9,0,24.53125,0,1.122,68.18176984
1101.299,0.014491857,0,64.37934626,58.74723221,7.671160146,-3.383246303,472,28.8,99.9,0,24.53125,0,1.122,68.18897048
1101.399,0.014451991,0,64.39852988,58.73762318,7.63555647,-3.331443572,472,28.8,99.9,0,24.53125,0,1.122,68.18537017
1101.499,0.014491857,0,64.39852988,58.7568412,7.690580333,-3.255731888,472,28.8,99.9,0,24.53125,0,1.122,68.17456912
1101.599,0.01457159,0,64.41771338,58.74723221,7.638793168,-3.307534619,472,28.8,99.9,0,24.53125,0,1.122,68.17456912
1101.699,0.014531724,0,64.38893808,58.74723221,7.710000521,-3.23580776,472,28.8,99.9,0,24.53125,0,1.122,68.17456912
1101.799,0.014372257,0,64.37934626,58.7280141,7.687343636,-3.227838109,472,28.8,99.9,0,24.53125,0,1.123,68.17816949
1101.899,0.014491857,0,64.39852988,58.71840499,7.654976657,-3.319489095,472,28.8,99.9,0,24.53125,0,1.123,68.1673683
1101.999,0.014491857,0,64.38893808,58.74723221,7.648503262,-3.355352525,472,28.8,99.9,0,24.53125,0,1.123,68.15656689
1102.099,0.014451991,0,64.38893808,58.71840499,7.684106938,-3.295580143,472,28.8,99.9,0,24.53125,0,1.123,68.1673683
1102.199,0.014451991,0,64.37934626,58.68957738,7.63555647,-3.31550427,472,28.8,99.9,0,24.53125,0,1.123,68.16016738
1102.299,0.014451991,0,64.36975442,58.7280141,7.638793168,-3.295580143,472,28.8,99.9,0,24.53125,0,1.123,68.15656689
1102.399,0.014412124,0,64.36016254,58.7280141,7.671160146,-3.247762237,472,28.8,99.9,0,24.53125,0,1.123,68.14216469
1102.499,0.014531724,0,64.38893808,58.7280141,7.642029866,-3.247762237,472,28.8,99.9,0,24.53125,0,1.123,68.14936583
1102.599,0.014412124,0,64.36975442,58.70879583,7.706763823,-3.283625666,472,28.8,99.9,0,24.53125,0,1.123,68.14576527
1102.699,0.014451991,0,64.37934626,58.68957738,7.667923449,-3.263701539,472,28.8,99.9,0,24.53125,0,1.123,68.15296637
1102.799,0.014412124,0,64.34097871,58.71840499,7.654976657,-3.219868458,472,28.8,99.9,0,24.53125,0,1.123,68.14216469
1102.899,0.014451991,0,64.36016254,58.71840499,7.60642619,-3.335428397,472,28.8,99.9,0,24.53125,0,1.122,68.14576527
1102.999,0.014412124,0,64.36016254,58.69918663,7.697053729,-3.307534619,472,28.8,99.9,0,24.53125,0,1.122,68.13496345
1103.099,0.014451991,0,64.36975442,58.71840499,7.654976657,-3.283625666,472,28.8,99.9,0,24.53125,0,1.122,68.14216469
1103.199,0.014491857,0,64.34097871,58.6799681,7.625846377,-3.339413223,472,28.8,99.9,0,24.53125,0,1.122,68.13136279
1103.299,0.014491857,0,64.36016254,58.69918663,7.697053729,-3.19197468,472,28.8,99.9,0,24.53125,0,1.122,68.13496345
1103.399,0.014372257,0,64.34097871,58.69918663,7.629083075,-3.351367699,472,28.8,99.9,0,24.53125,0,1.122,68.12056069
1103.499,0.014491857,0,64.36975442,58.69918663,7.63555647,-3.283625666,472,28.8,99.9,0,24.53125,0,1.122,68.11695994
1103.599,0.014451991,0,64.36016254,58.68957738,7.638793168,-3.287610492,472,28.8,99.9,0,24.53125,0,1.122,68.12416141
1103.699,0.014491857,0,64.32179477,58.68957738,7.651739959,-3.35933735,472,28.8,99.9,0,24.53125,0,1.122,68.11695994
1103.799,0.014412124,0,64.32179477,58.6799681,7.671160146,-3.207913982,472,28.8,99.9,0,24.53125,0,1.122,68.11695994
1103.899,0.014412124,0,64.33138675,58.6799681,7.625846377,-3.215883633,472,28.8,99.9,0,24.53125,0,1.122,68.11695994
1103.999,0.014451991,0,64.34097871,58.69918663,7.671160146,-3.275656015,472,28.8,99.9,0,24.53125,0,1.123,68.11335916
1104.099,0.014451991,0,64.36016254,58.67035877,7.658213355,-3.379261478,472,28.8,99.9,0,24.53125,0,1.123,68.11695994
1104.199,0.014451991,0,64.32179477,58.68957738,7.684106938,-3.31550427,472,28.8,99.9,0,24.53125,0,1.123,68.12416141
1104.299,0.014412124,0,64.32179477,58.68957738,7.651739959,-3.323473921,471,28.8,99.9,0,24.53125,0,1.123,68.11695994
1104.399,0.014451991,0,64.35057064,58.67035877,7.700290427,-3.299564968,471,28.8,99.9,0,24.53125,0,1.123,68.12056069
1104.499,0.014451991,0,64.30261072,58.67035877,7.661450053,-3.239792586,471,28.8,99.9,0,24.53125,0,1.123,68.10615755
1104.599,0.014412124,0,64.32179477,58.65114,7.68087024,-3.363322176,471,28.8,99.9,0,24.53125,0,1.123,68.10255671
1104.699,0.014412124,0,64.31220276,58.68957738,7.667923449,-3.299564968,471,28.8,99.9,0,24.53125,0,1.123,68.09175404
1104.799,0.014491857,0,64.30261072,58.68957738,7.654976657,-3.371291827,471,28.8,99.9,0,24.53125,0,1.123,68.09895584
1104.899,0.014412124,0,64.30261072,58.67035877,7.684106938,-3.450988337,471,28.8,99.9,0,24.53125,0,1.123,68.10255671
1104.999,0.014412124,0,64.30261072,58.67035877,7.63555647,-3.184005029,468,28.8,99.9,0,24.53125,0,1.123,68.09175404
1105.099,0.014412124,0,64.32179477,58.67035877,7.671160146,-3.299564968,468,28.8,99.9,0,24.53125,0,1.122,68.09175404
1105.199,0.014451991,0,64.30261072,58.6799681,7.638793168,-3.347382874,468,28.8,99.9,0,24.53125,0,1.122,68.07735016
1105.299,0.014412124,0,64.30261072,58.67035877,7.648503262,-3.287610492,468,28.8,99.9,0,24.53125,0,1.122,68.09175404
1105.399,0.014372257,0,64.30261072,58.65114,7.651739959,-3.319489095,468,28.8,99.9,0,24.53125,0,1.122,68.07735016
1105.499,0.014412124,0,64.30261072,58.65114,7.674396844,-3.399185605,468,28.8,99.9,0,24.53125,0,1.122,68.08815311
1105.599,0.014451991,0,64.28342656,58.66074941,7.612899585,-3.299564968,468,28.8,99.9,0,24.53125,0,1.122,68.08815311
1105.699,0.014372257,0,64.31220276,58.65114,7.700290427,-3.291595317,468,28.8,99.9,0,24.53125,0,1.122,68.08455215
1105.799,0.014451991,0,64.27383444,58.6799681,7.671160146,-3.31550427,468,28.8,99.9,0,24.53125,0,1.122,68.06654701
1105.899,0.014451991,0,64.29301865,58.65114,7.63555647,-3.247762237,468,28.8,99.9,0,24.53125,0,1.122,68.08095117
1105.999,0.014451991,0,64.29301865,58.67035877,7.625846377,-3.27167119,468,28.8,99.9,0,24.53125,0,1.122,68.07374913
1106.099,0.014451991,0,64.30261072,58.65114,7.658213355,-3.339413223,468,28.8,99.9,0,24.53125,0,1.122,68.06654701
1106.199,0.014412124,0,64.28342656,58.67035877,7.654976657,-3.363322176,468,28.8,99.9,0,24.53125,0,1.123,68.06294591
1106.299,0.014451991,0,64.26424229,58.65114,7.654976657,-3.287610492,468,28.8,99.9,0,24.53125,0,1.123,68.07374913
1106.399,0.014372257,0,64.28342656,58.65114,7.638793168,-3.263701539,466,28.8,99.9,0,24.53125,0,1.123,68.05934479
1106.499,0.014451991,0,64.27383444,58.64153055,7.619372981,-3.311519445,466,28.8,99.9,0,24.53125,0,1.123,68.05934479
1106.599,0.014372257,0,64.26424229,58.62231152,7.638793168,-3.227838109,466,28.8,99.9,0,24.53125,0,1.123,68.05934479
1106.699,0.014412124,0,64.29301865,58.61270194,7.625846377,-3.327458746,466,28.8,99.9,0,24.53125,0,1.123,68.05574364
1106.799,0.014332391,0,64.28342656,58.64153055,7.599952794,-3.307534619,466,28.8,99.9,0,24.53125,0,1.123,68.05574364
1106.899,0.014412124,0,64.26424229,58.65114,7.645266564,-3.283625666,466,28.8,99.9,0,24.53125,0,1.123,68.04494007
1106.999,0.014412124,0,64.26424229,58.63192105,7.616136283,-3.339413223,466,28.8,99.9,0,24.53125,0,1.123,68.05214247
1107.099,0.014412124,0,64.24505791,58.61270194,7.651739959,-3.343398048,466,28.8,99.9,0,24.53125,0,1.123,68.04133883
1107.199,0.014372257,0,64.26424229,58.63192105,7.642029866,-3.371291827,466,28.8,99.9,0,24.53125,0,1.123,68.04494007
1107.299,0.014412124,0,64.26424229,58.61270194,7.629083075,-3.247762237,466,28.8,99.9,0,24.53125,0,1.122,68.04133883
1107.399,0.014412124,0,64.25465011,58.61270194,7.651739959,-3.199944331,466,28.8,99.9,0,24.53125,0,1.122,68.04133883
1107.499,0.014332391,0,64.26424229,58.63192105,7.642029866,-3.283625666,466,28.8,99.9,0,24.53125,0,1.122,68.03413628
1107.599,0.014412124,0,64.22587342,58.61270194,7.616136283,-3.287610492,466,28.8,99.9,0,24.53125,0,1.122,68.03053497
1107.699,0.014412124,0,64.24505791,58.62231152,7.664686751,-3.27167119,466,28.8,99.9,0,24.53125,0,1.122,68.03053497
1107.799,0.014372257,0,64.23546568,58.63192105,7.625846377,-3.132202298,466,28.8,99.9,0,24.53125,0,1.122,68.02693364
1107.899,0.014412124,0,64.23546568,58.60309232,7.619372981,-3.259716713,466,28.8,99.9,0,24.53125,0,1.122,68.02693364
1107.999,0.014332391,0,64.24505791,58.59348266,7.619372981,-3.31550427,466,28.8,99.9,0,24.53125,0,1.122,68.02333228
1108.099,0.014372257,0,64.21628113,58.62231152,7.63555647,-3.263701539,466,28.8,99.9,0,24.53125,0,1.122,68.00892663
1108.199,0.014372257,0,64.22587342,58.59348266,7.63555647,-3.35933735,466,28.8,99.9,0,24.53125,0,1.122,68.0161295
1108.299,0.014451991,0,64.21628113,58.59348266,7.651739959,-3.267686364,466,28.8,99.9,0,24.53125,0,1.122,68.01252808
1108.399,0.014332391,0,64.22587342,58.60309232,7.63555647,-3.227838109,466,28.8,99.9,0,24.53125,0,1.122,68.01252808
1108.499,0.014332391,0,64.21628113,58.61270194,7.654976657,-3.279640841,467,28.8,99.9,0,24.53125,0,1.122,68.00532516
1108.599,0.014412124,0,64.22587342,58.63192105,7.612899585,-3.255731888,467,28.8,99.9,0,24.53125,0,1.122,67.99812214
1108.699,0.014252658,0,64.19709648,58.58387296,7.619372981,-3.239792586,467,28.8,99.9,0,24.53125,0,1.122,68.01252808
1108.799,0.014332391,0,64.20668882,58.61270194,7.651739959,-3.231822935,467,28.8,99.9,0,24.53125,0,1.122,67.99812214
1108.899,0.014332391,0,64.21628113,58.55504359,7.63555647,-3.27167119,467,28.8,99.9,0,24.53125,0,1.122,68.00532516
1108.999,0.014372257,0,64.21628113,58.58387296,7.651739959,-3.207913982,467,28.8,99.9,0,24.53125,0,1.122,67.9945206
1109.099,0.014412124,0,64.17791172,58.57426321,7.625846377,-3.363322176,467,28.8,99.9,0,24.53125,0,1.122,67.98371584
1109.199,0.014332391,0,64.20668882,58.59348266,7.638793168,-3.299564968,466,28.8,99.9,0,24.53125,0,1.122,67.98731745
1109.299,0.014332391,0,64.20668882,58.59348266,7.648503262,-3.343398048,466,28.8,99.9,0,24.53125,0,1.122,67.99091904
1109.399,0.014412124,0,64.22587342,58.57426321,7.658213355,-3.223853284,466,28.8,99.9,0,24.53125,0,1.122,67.9801142
1109.499,0.014412124,0,64.17791172,58.58387296,7.642029866,-3.251747062,466,28.8,99.9,0,24.53125,0,1.122,67.98371584
1109.599,0.014451991,0,64.19709648,58.58387296,7.632319772,-3.275656015,466,28.8,99.9,0,24.53125,0,1.122,67.97651254
1109.699,0.014372257,0,64.18750411,58.57426321,7.642029866,-3.215883633,466,28.8,99.9,0,24.53125,0,1.122,67.98371584
1109.799,0.014372257,0,64.18750411,58.60309232,7.612899585,-3.283625666,466,28.8,99.9,0,24.53125,0,1.122,67.98371584
1109.899,0.014332391,0,64.20668882,58.57426321,7.645266564,-3.307534619,466,28.8,99.9,0,24.53125,0,1.122,67.97291086
1109.999,0.014412124,0,64.18750411,58.57426321,7.638793168,-3.387231129,466,28.8,99.9,0,24.53125,0,1.122,67.97291086
1110.099,0.014292524,0,64.18750411,58.57426321,7.642029866,-3.211898807,466,28.8,99.9,0,24.53125,0,1.122,67.96570743
1110.199,0.014412124,0,64.17791172,58.60309232,7.612899585,-3.211898807,466,28.8,99.9,0,24.53125,0,1.122,67.97651254
1110.299,0.014332391,0,64.17791172,58.58387296,7.619372981,-3.247762237,466,28.8,99.9,0,24.53125,0,1.122,67.9585039
1110.399,0.014372257,0,64.16831929,58.57426321,7.651739959,-3.287610492,466,28.8,99.9,0,24.53125,0,1.122,67.96930916
1110.499,0.014332391,0,64.18750411,58.57426321,7.625846377,-3.291595317,466,28.8,99.9,0,24.53125,0,1.122,67.96210568
1110.599,0.014372257,0,64.17791172,58.58387296,7.648503262,-3.251747062,464,28.8,99.9,0,24.53125,0,1.122,67.96210568
1110.699,0.014332391,0,64.16831929,58.58387296,7.625846377,-3.255731888,464,28.8,99.9,0,24.53125,0,1.122,67.94769843
1110.799,0.014332391,0,64.17791172,58.56465342,7.677633542,-3.399185605,464,28.8,99.9,0,24.53125,0,1.122,67.94769843
1110.899,0.014372257,0,64.14913436,58.56465342,7.638793168,-3.27167119,464,28.8,99.9,0,24.53125,0,1.122,67.94769843
1110.999,0.014292524,0,64.16831929,58.58387296,7.629083075,-3.303549794,464,28.8,99.9,0,24.53125,0,1.122,67.94409657
1111.099,0.014332391,0,64.17791172,58.55504359,7.674396844,-3.231822935,464,28.8,99.9,0,24.53125,0,1.122,67.92968886
1111.199,0.014292524,0,64.17791172,58.54543372,7.648503262,-3.323473921,464,28.8,99.9,0,24.53125,0,1.122,67.94049467
1111.299,0.014412124,0,64.16831929,58.55504359,7.629083075,-3.267686364,463,28.8,99.9,0,24.53125,0,1.122,67.93689276
1111.399,0.014332391,0,64.13954186,58.57426321,7.625846377,-3.27167119,463,28.8,99.9,0,24.53125,0,1.122,67.93689276
1111.499,0.014332391,0,64.13954186,58.55504359,7.629083075,-3.279640841,463,28.8,99.9,0,24.53125,0,1.122,67.94049467
1111.599,0.014372257,0,64.16831929,58.53582381,7.632319772,-3.259716713,463,28.8,99.9,0,24.53125,0,1.122,67.94049467
1111.699,0.014332391,0,64.16831929,58.55504359,7.648503262,-3.331443572,463,28.8,99.9,0,24.53125,0,1.123,67.93689276
1111.799,0.014332391,0,64.12035676,58.54543372,7.674396844,-3.144156774,463,28.8,99.9,0,24.53125,0,1.123,67.92968886
1111.899,0.014372257,0,64.12994932,58.55504359,7.664686751,-3.331443572,463,28.8,99.9,0,24.53125,0,1.123,67.92248486
1111.999,0.014332391,0,64.12994932,58.55504359,7.599952794,-3.291595317,462,28.8,99.9,0,24.53125,0,1.123,67.93329082
1112.099,0.014292524,0,64.13954186,58.55504359,7.629083075,-3.299564968,462,28.8,99.9,0,24.53125,0,1.123,67.93329082
1112.199,0.014372257,0,64.13954186,58.53582381,7.648503262,-3.152126425,462,28.8,99.9,0,24.53125,0,1.123,67.94049467
1112.299,0.014332391,0,64.13954186,58.54543372,7.629083075,-3.247762237,462,28.8,99.9,0,24.53125,0,1.123,67.9116787
1112.399,0.014332391,0,64.12994932,58.53582381,7.645266564,-3.231822935,462,28.8,99.9,0,24.53125,0,1.123,67.91528077
1112.499,0.014332391,0,64.11076417,58.55504359,7.622609679,-3.259716713,462,28.8,99.9,0,24.53125,0,1.123,67.9116787
1112.599,0.014252658,0,64.10117155,58.53582381,7.658213355,-3.283625666,462,28.8,99.9,0,24.53125,0,1.123,67.90087232
1112.699,0.014332391,0,64.12035676,58.54543372,7.654976657,-3.23580776,462,28.8,99.9,0,24.53125,0,1.123,67.91528077
1112.799,0.014292524,0,64.11076417,58.51660385,7.658213355,-3.31550427,462,28.8,99.9,0,24.53125,0,1.123,67.91528077
1112.899,0.014372257,0,64.11076417,58.54543372,7.632319772,-3.199944331,462,28.8,99.9,0,24.53125,0,1.123,67.91528077
1112.999,0.014292524,0,64.12035676,58.52621385,7.616136283,-3.311519445,462,28.8,99.9,0,24.53125,0,1.123,67.90087232
1113.099,0.014292524,0,64.09157891,58.53582381,7.622609679,-3.311519445,462,28.8,99.9,0,24.53125,0,1.123,67.89727015
1113.199,0.014372257,0,64.09157891,58.52621385,7.603189492,-3.231822935,462,28.8,99.9,0,24.53125,0,1.123,67.89727015
1113.299,0.014332391,0,64.13954186,58.52621385,7.583769305,-3.267686364,462,28.8,99.9,0,24.53125,0,1.123,67.88286122
1113.399,0.014212791,0,64.10117155,58.51660385,7.658213355,-3.311519445,464,28.8,99.9,0,24.53125,0,1.123,67.89366795
1113.499,0.014292524,0,64.10117155,58.49738373,7.612899585,-3.195959505,464,28.8,99.9,0,24.53125,0,1.123,67.89006573
1113.599,0.014292524,0,64.12994932,58.50699381,7.625846377,-3.319489095,464,28.8,99.9,0,24.53125,0,1.123,67.89006573
1113.699,0.014332391,0,64.10117155,58.53582381,7.60642619,-3.243777411,464,28.8,99.9,0,24.53125,0,1.123,67.88646349
1113.799,0.014292524,0,64.09157891,58.49738373,7.645266564,-3.227838109,464,28.8,99.9,0,24.53125,0,1.123,67.88286122
1113.899,0.014252658,0,64.10117155,58.51660385,7.5902427,-3.27167119,464,28.8,99.9,0,24.53125,0,1.122,67.88286122
1113.999,0.014332391,0,64.09157891,58.51660385,7.622609679,-3.319489095,464,28.8,99.9,0,24.53125,0,1.122,67.87565662
1114.099,0.014292524,0,64.24505791,58.52621385,7.664686751,-3.180020203,466,28.8,99.9,0,24.53125,0,1.122,67.88646349
1114.199,0.014252658,0,64.25465011,58.53582381,7.638793168,-3.371291827,466,28.8,99.9,0,24.53125,0,1.122,67.87925893
1114.299,0.014292524,0,64.23546568,58.53582381,7.664686751,-3.275656015,466,28.8,99.9,0,24.53125,0,1.122,67.87565662
1114.399,0.014292524,0,64.21628113,58.52621385,7.658213355,-3.203929156,466,28.8,99.9,0,24.53125,0,1.122,67.86484954
1114.499,0.014212791,0,64.24505791,58.53582381,7.648503262,-3.239792586,466,28.8,99.9,0,24.53125,0,1.122,67.86484954
1114.599,0.014252658,0,64.24505791,58.51660385,7.664686751,-3.371291827,466,28.8,99.9,0,24.53125,0,1.122,67.85404226
1114.699,0.014292524,0,64.21628113,58.54543372,7.648503262,-3.199944331,466,28.8,99.9,0,24.53125,0,1.122,67.86845193
1114.799,0.014292524,0,64.23546568,58.54543372,7.648503262,-3.283625666,466,28.8,99.9,0,24.53125,0,1.122,67.85404226
1114.899,0.014252658,0,64.22587342,58.54543372,7.622609679,-3.223853284,466,28.8,99.9,0,24.53125,0,1.122,67.85404226
1114.999,0.014332391,0,64.23546568,58.51660385,7.638793168,-3.239792586,466,28.8,99.9,0,24.53125,0,1.122,67.85764471
1115.099,0.014212791,0,64.22587342,58.53582381,7.648503262,-3.27167119,466,28.8,99.9,0,24.53125,0,1.122,67.84683728
1115.199,0.014252658,0,64.21628113,58.54543372,7.638793168,-3.347382874,466,28.8,99.9,0,24.53125,0,1.122,67.84683728
1115.299,0.014332391,0,64.22587342,58.51660385,7.664686751,-3.251747062,466,28.8,99.9,0,24.53125,0,1.122,67.85764471
1115.399,0.014252658,0,64.20668882,58.51660385,7.658213355,-3.251747062,466,28.8,99.9,0,24.53125,0,1.122,67.84683728
1115.499,0.014252658,0,64.23546568,58.52621385,7.63555647,-3.31550427,467,28.8,99.9,0,24.53125,0,1.122,67.83963221
1115.599,0.014212791,0,64.23546568,58.49738373,7.632319772,-3.323473921,467,28.8,99.9,0,24.53125,0,1.122,67.83963221
1115.699,0.014332391,0,64.22587342,58.51660385,7.609662888,-3.211898807,467,28.8,99.9,0,24.53125,0,1.122,67.83242705
1115.799,0.014292524,0,64.19709648,58.51660385,7.638793168,-3.239792586,467,28.8,99.9,0,24.53125,0,1.122,67.83242705
1115.899,0.014292524,0,64.19709648,58.47816344,7.645266564,-3.251747062,467,28.8,99.9,0,24.53125,0,1.122,67.83602964
1115.999,0.014292524,0,64.20668882,58.50699381,7.645266564,-3.331443572,467,28.8,99.9,0,24.53125,0,1.122,67.84683728
1116.099,0.014292524,0,64.18750411,58.50699381,7.625846377,-3.311519445,467,28.8,99.9,0,24.5625,0,1.122,67.81801644
1116.199,0.014172924,0,64.20668882,58.51660385,7.612899585,-3.259716713,468,28.8,99.9,0,24.5625,0,1.122,67.83242705
1116.299,0.014212791,0,64.22587342,58.53582381,7.612899585,-3.27167119,468,28.8,99.9,0,24.5625,0,1.122,67.82161913
1116.399,0.014212791,0,64.19709648,58.47816344,7.63555647,-3.307534619,468,28.8,99.9,0,24.5625,0,1.122,67.82522179
1116.499,0.014252658,0,64.17791172,58.50699381,7.645266564,-3.243777411,468,28.8,99.9,0,24.5625,0,1.122,67.81801644
1116.599,0.014252658,0,64.19709648,58.49738373,7.629083075,-3.211898807,468,28.8,99.9,0,24.5625,0,1.122,67.82161913
1116.699,0.014332391,0,64.18750411,58.47816344,7.638793168,-3.259716713,468,28.8,99.9,0,24.5625,0,1.122,67.81801644
1116.799,0.014252658,0,64.19709648,58.47816344,7.651739959,-3.231822935,468,28.8,99.9,0,24.5625,0,1.122,67.810811
1116.899,0.014252658,0,64.16831929,58.47816344,7.622609679,-3.279640841,468,28.8,99.9,0,24.5625,0,1.122,67.80360546
1116.999,0.014252658,0,64.18750411,58.47816344,7.632319772,-3.243777411,468,28.8,99.9,0,24.5625,0,1.122,67.80360546
1117.099,0.014252658,0,64.17791172,58.47816344,7.612899585,-3.303549794,468,28.8,99.9,0,24.5625,0,1.122,67.80000266
1117.199,0.014172924,0,64.18750411,58.48777361,7.593479398,-3.303549794,468,28.8,99.9,0,24.5625,0,1.123,67.81441373
1117.299,0.014292524,0,64.14913436,58.48777361,7.664686751,-3.23580776,468,28.8,99.9,0,24.5625,0,1.123,67.80360546
1117.399,0.014212791,0,64.14913436,58.47816344,7.632319772,-3.219868458,468,28.8,99.9,0,24.5625,0,1.123,67.80360546
1117.499,0.014252658,0,64.16831929,58.47816344,7.609662888,-3.35933735,468,28.8,99.9,0,24.5625,0,1.123,67.78559121
1117.599,0.014212791,0,64.15872684,58.44933268,7.622609679,-3.279640841,469,28.8,99.9,0,24.5625,0,1.123,67.78198829
1117.699,0.014252658,0,64.14913436,58.43972235,7.583769305,-3.207913982,469,28.8,99.9,0,24.5625,0,1.123,67.78559121
1117.799,0.014292524,0,64.15872684,58.46855323,7.645266564,-3.295580143,469,28.8,99.9,0,24.5625,0,1.123,67.78198829
1117.899,0.014172924,0,64.13954186,58.45894298,7.629083075,-3.31550427,469,28.8,99.9,0,24.5625,0,1.123,67.77838535
1117.999,0.014212791,0,64.17791172,58.44933268,7.593479398,-3.351367699,469,28.8,99.9,0,24.5625,0,1.123,67.77478238
1118.099,0.014172924,0,64.12994932,58.45894298,7.651739959,-3.339413223,469,28.8,99.9,0,24.5625,0,1.123,67.78559121
1118.199,0.014252658,0,64.16831929,58.45894298,7.599952794,-3.319489095,469,28.8,99.9,0,24.5625,0,1.123,67.77478238
1118.299,0.014212791,0,64.16831929,58.45894298,7.599952794,-3.184005029,470,28.8,99.9,0,24.5625,0,1.123,67.76757638
1118.399,0.014252658,0,64.13954186,58.45894298,7.60642619,-3.287610492,470,28.8,99.9,0,24.5625,0,1.123,67.77838535
1118.499,0.014252658,0,64.14913436,58.43972235,7.658213355,-3.303549794,470,28.8,99.9,0,24.5625,0,1.123,67.77478238
1118.599,0.014292524,0,64.12994932,58.43972235,7.619372981,-3.255731888,470,28.8,99.9,0,24.5625,0,1.123,67.76037028
1118.699,0.014252658,0,64.11076417,58.44933268,7.612899585,-3.180020203,470,28.8,99.9,0,24.5625,0,1.123,67.7567672
1118.799,0.014212791,0,64.14913436,58.48777361,7.671160146,-3.263701539,470,28.8,99.9,0,24.5625,0,1.123,67.76037028
1118.899,0.014292524,0,64.12994932,58.45894298,7.632319772,-3.239792586,470,28.8,99.9,0,24.5625,0,1.123,67.76037028
1118.999,0.014133058,0,64.12994932,58.42050154,7.625846377,-3.243777411,472,28.8,99.9,0,24.5625,0,1.123,67.76757638
1119.099,0.014212791,0,64.11076417,58.43972235,7.616136283,-3.203929156,472,28.8,99.9,0,24.5625,0,1.123,67.75316409
1119.199,0.014212791,0,64.12994932,58.43011197,7.658213355,-3.239792586,472,28.8,99.9,0,24.5625,0,1.123,67.76037028
1119.299,0.014252658,0,64.10117155,58.43972235,7.632319772,-3.251747062,472,28.8,99.9,0,24.5625,0,1.123,67.74956096
1119.399,0.014252658,0,64.12994932,58.43011197,7.625846377,-3.259716713,472,28.8,99.9,0,24.5625,0,1.123,67.75316409
